# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Feb 16 13:32:45 UTC 2021 [seed=1613482363722]
# bears_aligned_ccs.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
4279000	-30331.070038940572	-77.38319412035311	-30253.68684482022	1086790.109964603	1086790.109964603	3301377.4966609627	513993.108665509	57.98504699327842	0.31605945456440615	0.2489355677830716	0.15026718224764232	0.2847377954048772	0.2540513007899293	3.040148321406171E-8	3.040148321406171E-8	-30253.68684482022	0.0	-73.49763182416618
4280000	-30333.76929367082	-79.17430294042597	-30254.594990730395	1050335.6928590934	1050335.6928590934	3220975.256672713	1699133.0241750898	57.98504699327842	0.31605945456440615	0.25210470401141205	0.15026718224764232	0.28156865917653673	0.2787934033071889	3.064307135008088E-8	3.064307135008088E-8	-30254.594990730395	0.0	-74.02897368169738
4281000	-30329.62586461757	-78.38664471948141	-30251.23921989809	1337145.5428480294	1337145.5428480294	4095607.965036594	1065529.4279567248	57.79691566026097	0.3151657173473752	0.2525466365616288	0.15071898691445657	0.28156865917653673	0.19016986279963344	2.6016874836142876E-8	2.601687483614288E-8	-30251.23921989809	0.0	-74.08891172268211
4282000	-30329.37570534789	-77.41427443800262	-30251.961430909887	1156012.7130900996	1156012.7130900996	3448381.0008189585	960627.4540907927	59.13761669487395	0.3151657173473752	0.2525466365616288	0.1529211915068476	0.27936645458414566	0.13405258325085243	3.1042191077826074E-8	3.104219107782607E-8	-30251.961430909887	0.0	-73.08965515095352
4283000	-30335.021956583354	-78.05423368105282	-30256.9677229023	1065452.4689515918	1065452.4689515918	3312799.654261402	990927.7574761339	71.28267486634489	0.3171199392006167	0.2546043337002384	0.1484063396267793	0.2798693874723629	0.14224254757802055	3.025522980486249E-8	3.025522980486249E-8	-30256.9677229023	0.0	-73.11565133842943
4284000	-30331.971949666586	-78.38292365748902	-30253.589026009096	1201122.2528238138	1201122.2528238138	3557660.248285179	1530948.0607611293	53.515630825761626	0.3197510712561012	0.2522699717959924	0.1484063396267793	0.2795726173211244	0.1344521611765705	3.028935968374595E-8	3.028935968374595E-8	-30253.589026009096	0.0	-73.91221169764613
4285000	-30332.34884043313	-76.6355960024693	-30255.71324443066	1063998.8925889118	1063998.8925889118	3162805.715055499	463013.90583667235	55.149804625966894	0.3197510712561012	0.25078831628732645	0.1511191853752887	0.27834142708128096	0.1310539899786689	3.276974579356193E-8	3.276974579356194E-8	-30255.71324443066	0.0	-73.18576834821921
4286000	-30332.473024841824	-77.97083043690269	-30254.502194404922	1112454.7578506335	1112454.7578506335	3324539.7036303263	962067.2716634646	70.87002399339384	0.31596282852355734	0.24909077213910064	0.15456648901530728	0.280379910322032	0.1849661114326045	3.2877354963146154E-8	3.2877354963146154E-8	-30254.502194404922	0.0	-72.94542974724236
4287000	-30339.666408030134	-79.32477717122981	-30260.341630858904	1522323.5260686516	1522323.5260686516	4564477.865451111	1071587.5934123248	69.56742043297581	0.3066844133240294	0.2528815224219649	0.15600146967471665	0.2844325945792864	0.21733318760807152	2.302972091950125E-8	2.302972091950125E-8	-30260.341630858904	0.0	-74.52465561144724
4288000	-30332.730788493136	-79.35156624329527	-30253.37922224984	1264842.048604828	1264842.048604828	3861094.096187827	440745.51685452927	66.74452282970103	0.313026547932264	0.24848435053422116	0.15194067784453827	0.2865484236889739	0.14721892963630523	2.7463958202775075E-8	2.7463958202775072E-8	-30253.37922224984	0.0	-75.53429154756009
4289000	-30332.596569881138	-78.67769921203302	-30253.918870669106	1286446.269931341	1286446.269931341	3969158.8082790803	1101718.9052914588	62.81189376571423	0.3151609277553989	0.25604197751153934	0.15194067784453827	0.2768564168885208	0.23793898008655698	2.6858011144438412E-8	2.6858011144438412E-8	-30253.918870669106	0.0	-73.97117148845498
4290000	-30334.272757159048	-77.96602377170095	-30256.306733387348	1308660.3337055647	1308660.3337055647	4028577.6646491126	894883.1724111554	52.5010463525638	0.31787714083285	0.25604197751153934	0.14922446476708717	0.2768564168885208	0.2130539395670102	2.4419379070902637E-8	2.4419379070902633E-8	-30256.306733387348	0.0	-74.1098345134734
4291000	-30330.76021909998	-77.8163873887913	-30252.94383171119	1226683.1482823032	1226683.1482823032	3757654.7394623277	945704.0758124597	55.33082017766724	0.31787714083285	0.25604197751153934	0.14922446476708717	0.2768564168885208	0.2130539395670102	2.7979282843364506E-8	2.797928284336451E-8	-30252.94383171119	0.0	-73.64249050936617
4292000	-30336.73894699695	-78.26108022912902	-30258.477866767822	1365421.1254145172	1365421.1254145172	4015033.0122589613	526532.3070856008	57.33789391890446	0.3191466221250075	0.25604197751153934	0.14922446476708717	0.2755869355963633	0.1194935123194189	2.7687176667234685E-8	2.7687176667234685E-8	-30258.477866767822	0.0	-74.78751085310728
4293000	-30332.35834032487	-77.30124490895128	-30255.05709541592	1169201.4422184385	1169201.4422184385	3554240.8905942426	796129.7482290483	57.33789391890446	0.3191466221250075	0.25604197751153934	0.14922446476708717	0.2755869355963633	0.1289896001193593	3.113636499004578E-8	3.113636499004578E-8	-30255.05709541592	0.0	-73.27607710255971
4294000	-30330.925993148616	-77.55943482294657	-30253.36655832567	1228123.55037471	1228123.55037471	3764493.456406996	680141.2694395103	52.883035428941156	0.312758422982087	0.2581014740011515	0.14922446476708717	0.27991563824967164	0.16961399451687162	2.869720241638698E-8	2.8697202416386984E-8	-30253.36655832567	0.0	-73.91924808248794
4295000	-30331.636737727364	-78.62697727678795	-30253.009760450575	1139060.4226584544	1139060.4226584544	3359506.881979446	1508166.4929448576	60.42343492347747	0.31163632676893716	0.2564222763798599	0.14922446476708717	0.28271693208411314	0.16961399451687162	3.1418522882749526E-8	3.1418522882749526E-8	-30253.009760450575	0.0	-73.69852977723014
4296000	-30329.221424504893	-77.42908123677644	-30251.792343268116	1197265.1153518604	1197265.1153518604	3661619.302428622	1003563.6226491245	49.301964060265625	0.31303389007105253	0.25349617863318524	0.15075299921164648	0.28271693208411314	0.20447656699443406	2.9158120586370652E-8	2.9158120586370652E-8	-30251.792343268116	0.0	-73.51134187400639
4297000	-30330.057970766917	-78.90759356252106	-30251.150377204394	1193781.0947577893	1193781.0947577893	3636053.395833317	409473.3567734621	60.43446274538232	0.31303389007105253	0.25349617863318524	0.14738335284152612	0.2860865784542335	0.16214111502338882	2.9151677917241114E-8	2.9151677917241114E-8	-30251.150377204394	0.0	-75.37387379355005
4298000	-30333.940678103772	-78.5203940669602	-30255.420284036813	1167668.953481694	1167668.953481694	3593618.5870315772	549823.4296144011	74.33028199257652	0.3205508422651219	0.25349617863318524	0.14738335284152612	0.2785696262601641	0.16214111502338882	2.9477829511530495E-8	2.9477829511530495E-8	-30255.420284036813	0.0	-74.04910313925126
4299000	-30335.338245957242	-77.85337563025519	-30257.484870326985	1239920.783094765	1239920.783094765	3884047.4919624534	1055050.4449882219	50.67155021272395	0.3205508422651219	0.25349617863318524	0.1499030264871559	0.27604995261453436	0.17812215276983956	2.6396119140383682E-8	2.639611914038368E-8	-30257.484870326985	0.0	-73.94333940379533
4300000	-30333.136160614104	-77.71976234653121	-30255.41639826757	1222244.3328917818	1222244.3328917818	3726595.268351923	1188285.8567475448	46.165951092892776	0.31262948320759826	0.25140120797776955	0.1499030264871559	0.2860662823274737	0.24571853927946677	2.8432257984828385E-8	2.8432257984828385E-8	-30255.41639826757	0.0	-73.75902670773145
4301000	-30330.09830084475	-76.35919599638704	-30253.739104848362	1045191.3540200754	1045191.3540200754	3156707.629138383	802027.9464882762	48.42499652666418	0.31262948320759826	0.25458122352062157	0.14672301094430387	0.2860662823274737	0.18709743607896237	3.237577738720232E-8	3.2375777387202315E-8	-30253.739104848362	0.0	-72.62955499759647
4302000	-30330.779679676696	-78.06119952536115	-30252.718480151336	1137107.4061736173	1137107.4061736173	3440332.677156766	680367.8489218471	75.69467094338972	0.31123496818850366	0.25597573853971617	0.14832271553311416	0.28446657773866346	0.18709743607896237	3.0703225998124126E-8	3.0703225998124126E-8	-30252.718480151336	0.0	-73.22829168915266
4303000	-30331.7616427891	-77.97592658186595	-30253.785716207236	1125324.9602190456	1125324.9602190456	3346109.494996155	1331433.1968964045	54.69323186896018	0.31123496818850366	0.25438268988089785	0.14832271553311416	0.2860596263974818	0.15947454368162456	3.155900479825373E-8	3.155900479825373E-8	-30253.785716207236	0.0	-73.4823469182358
4304000	-30332.071522815782	-79.59858121374543	-30252.47294160204	1233582.6211830215	1233582.6211830215	3736735.3281280776	1692947.4137395646	67.63818420869534	0.3083419767171606	0.25859807173498506	0.15121570700445722	0.2818442445433946	0.15947454368162456	2.828821582121496E-8	2.8288215821214957E-8	-30252.47294160204	0.0	-74.33961367337692
4305000	-30330.50914543917	-78.64599287162206	-30251.86315256755	1404540.0665976035	1404540.0665976035	4260006.452638047	1326308.800076433	54.011248425917344	0.3120644540686087	0.25487559438353696	0.14966376701363288	0.2833961845342189	0.186613844637914	2.4918770929161364E-8	2.4918770929161364E-8	-30251.86315256755	0.0	-74.37689424653638
4306000	-30333.000781021557	-77.54062396348499	-30255.46015705807	1302466.890238674	1302466.890238674	3908060.9941706304	641722.3573625411	53.05874437283164	0.31332358873423066	0.24775345656452932	0.14966376701363288	0.28925918768760456	0.15883273384088736	2.7650036565462686E-8	2.7650036565462683E-8	-30255.46015705807	0.0	-74.00779557723112
4307000	-30329.845122751678	-78.79183673366072	-30251.053286018017	1221943.163401431	1221943.163401431	3661000.662866569	1519719.7351171288	58.820338246187944	0.31235975324661286	0.2555457550939859	0.14966376701363288	0.2824307246457658	0.1637834186593074	2.8963434764403754E-8	2.8963434764403757E-8	-30251.053286018017	0.0	-74.03061771776497
4308000	-30333.152361042357	-77.52883150598483	-30255.623529536373	1139190.4178134305	1139190.4178134305	3378338.5204786723	795031.6487439162	68.5599796815471	0.3108473876841711	0.25459666131058883	0.14600039813334542	0.28855555287189205	0.1425429870141592	3.181772507730019E-8	3.1817725077300196E-8	-30255.623529536373	0.0	-72.90714269615509
4309000	-30331.32918745834	-77.7152243769496	-30253.613963081392	1154613.9576364378	1154613.9576364378	3515271.7988254647	1273351.8147005225	47.84759623230212	0.318485219876549	0.2522847839448277	0.14831227549910656	0.28091772067951415	0.22596373081161847	2.9356085665276504E-8	2.9356085665276507E-8	-30253.613963081392	0.0	-73.58140050750985
4310000	-30334.83537472256	-79.48047028409482	-30255.354904438464	1151951.3616990405	1151951.3616990405	3523536.0383819123	2063788.0941729948	50.099778518973494	0.318485219876549	0.2522847839448277	0.14831227549910656	0.28091772067951415	0.2205136397805587	2.912170108679318E-8	2.9121701086793185E-8	-30255.354904438464	0.0	-74.74932218815724
4311000	-30330.210011793133	-77.6048001083426	-30252.60521168479	1103052.3595648063	1103052.3595648063	3381755.3236913662	1185601.9241203056	50.099778518973494	0.31219925139389776	0.25925673310862585	0.14831227549910656	0.2802317399983672	0.2093845522861601	3.1014614628457656E-8	3.101461462845766E-8	-30252.60521168479	0.0	-73.39590777113622
4312000	-30331.623716184167	-76.87065776022249	-30254.753058423943	1067543.4133524455	1067543.4133524455	3180304.822671235	414491.63268343854	50.099778518973494	0.3148520300262697	0.25925673310862585	0.1456594968667346	0.2802317399983672	0.2093845522861601	3.230651888860949E-8	3.230651888860949E-8	-30254.753058423943	0.0	-73.6637435964975
4313000	-30329.284482113868	-76.8292368754505	-30252.455245238416	1087773.6443069817	1087773.6443069817	3299038.908422476	504503.4099301464	50.099778518973494	0.3115131959787741	0.25530903994551823	0.15294602407733782	0.2802317399983672	0.18950239870713959	3.108153794674941E-8	3.108153794674941E-8	-30252.455245238416	0.0	-73.50342516426997
4314000	-30334.78126164658	-77.70033541457654	-30257.080926232004	946256.9283134902	946256.9283134902	2840847.1052468363	1497402.8842660522	47.5721441982102	0.3115131959787741	0.25424140673414625	0.15294602407733782	0.2812993732097392	0.15577097672580567	3.83459051063157E-8	3.83459051063157E-8	-30257.080926232004	0.0	-73.31535633004249
4315000	-30332.415412558636	-80.23192698729183	-30252.183485571342	1149668.6203121564	1149668.6203121564	3448080.78945387	2189973.3209307413	63.195907788551445	0.31174893626103567	0.25424140673414625	0.15377634161780823	0.2802333153870072	0.1428071757874431	3.140647105431024E-8	3.140647105431025E-8	-30252.183485571342	0.0	-74.86000739562444
4316000	-30332.36602264164	-77.96037890792341	-30254.405643733717	1307362.1604015382	1307362.1604015382	3972559.885245057	1141236.3289420174	53.8269173848681	0.31384067067254406	0.25424140673414625	0.15377634161780823	0.2781415809754988	0.11805623481578584	2.6145500507004125E-8	2.6145500507004125E-8	-30254.405643733717	0.0	-73.9319698848235
4317000	-30330.62328098723	-78.1121341157048	-30252.511146871526	1168326.4427545974	1168326.4427545974	3527084.2590701287	558509.682406808	68.25624153584201	0.31384067067254406	0.2521892429496589	0.15377634161780823	0.28019374475998615	0.23661271723773455	2.9479190268371983E-8	2.9479190268371987E-8	-30252.511146871526	0.0	-73.73225033957227
4318000	-30331.870907921726	-78.05372702912983	-30253.817180892594	1427993.4815927574	1427993.4815927574	4263019.899164631	883759.6888589126	55.86597904060532	0.31384067067254406	0.25729989173304146	0.14866569283442566	0.28019374475998615	0.14484747275022275	2.501753594718758E-8	2.501753594718758E-8	-30253.817180892594	0.0	-74.17329063230318
4319000	-30334.31568501116	-78.47258563698351	-30255.843099374175	1218604.6564508704	1218604.6564508704	3706580.245624076	1424546.7991480436	55.90365135485699	0.3102754335609889	0.26052154786657394	0.15030335034082049	0.278899668231614	0.14484747275022275	2.762215065108888E-8	2.762215065108888E-8	-30255.843099374175	0.0	-73.99755895254437
4320000	-30332.214938321853	-78.59319835097348	-30253.62173997088	1129678.276553654	1129678.276553654	3424300.5246954653	1235075.5522069829	67.01547390003832	0.3102754335609889	0.26052154786657394	0.15030335034082049	0.278899668231614	0.22344023804962196	3.0324939292146665E-8	3.032493929214666E-8	-30253.62173997088	0.0	-73.47332994613072
4321000	-30332.29052409432	-77.73681604282123	-30254.5537080515	1113258.7645253865	1113258.7645253865	3366162.5913668405	1277878.5926671843	48.89184970821552	0.3139279670359428	0.26052154786657394	0.1466508168658666	0.278899668231614	0.24081266904433324	3.117700169900326E-8	3.117700169900326E-8	-30254.5537080515	0.0	-73.45486337902351
4322000	-30330.99061221203	-76.97374309945869	-30254.016869112573	1004150.6425613465	1004150.6425613465	3027015.5109156277	508890.8489672489	64.45881604978429	0.31761581565198915	0.25019768406832255	0.1466508168658666	0.285535683413819	0.20742083812282788	3.563529986411083E-8	3.563529986411083E-8	-30254.016869112573	0.0	-72.74439388358553
4323000	-30332.2865060659	-79.0038300583802	-30253.28267600752	1087090.5069358898	1087090.5069358898	3292721.3468002994	1703493.719944343	57.76837755665303	0.312265096463422	0.25264119165053284	0.1466508168658666	0.2884428950201759	0.19834848416723622	3.001473282781259E-8	3.001473282781258E-8	-30253.28267600752	0.0	-74.04914328194084
4324000	-30331.19009783834	-79.12545945661881	-30252.06463838172	1210749.0578916383	1210749.0578916383	3752308.569086424	1393566.317846415	65.28310697724045	0.31389628639841005	0.2510100017155448	0.14973745399479002	0.28535625789125246	0.22596241749034737	2.6865759922244745E-8	2.6865759922244745E-8	-30252.06463838172	0.0	-74.0688325957692
4325000	-30334.625332279502	-79.73014661269173	-30254.89518566681	1213447.6844545288	1213447.6844545288	3720289.609613406	1786210.8040954554	65.421158336024	0.3086835520820443	0.25622273603191054	0.14973745399479002	0.28535625789125246	0.14882885372790658	2.8898497430925E-8	2.8898497430925002E-8	-30254.89518566681	0.0	-74.5256896554835
4326000	-30330.51019999832	-77.36928792337346	-30253.140912074945	1141994.1643689354	1141994.1643689354	3484219.227843294	568359.9547702771	57.13500296888389	0.3086835520820443	0.25232540840319917	0.15043486913221926	0.2885561703825346	0.1685039844246141	3.0808083213939364E-8	3.080808321393937E-8	-30253.140912074945	0.0	-73.61123135017522
4327000	-30333.068183869247	-77.71555790880483	-30255.352625960444	1057559.228858321	1057559.228858321	3295153.858908999	1002845.4778294709	61.03902472312493	0.31499684040877146	0.25232540840319917	0.15043486913221926	0.28224288205580744	0.20291304941709556	3.0160839538610714E-8	3.0160839538610714E-8	-30255.352625960444	0.0	-73.11519883752571
4328000	-30333.268685242067	-79.32355612400899	-30253.945129118056	1366726.2117563544	1366726.2117563544	4160918.4014849626	1518265.5440359686	61.03902472312493	0.3178661134525969	0.25232540840319917	0.1487896605724373	0.28101881757176395	0.23904568626817727	2.411070498509112E-8	2.4110704985091124E-8	-30253.945129118056	0.0	-74.46385225540511
4329000	-30331.01684006297	-78.74830517189082	-30252.268534891078	1192501.0195720135	1192501.0195720135	3608044.45121363	1390772.068805489	61.03902472312493	0.3178661134525969	0.25363387629316336	0.1487896605724373	0.27971034968179975	0.23212535299451661	2.902192199759304E-8	2.9021921997593042E-8	-30252.268534891078	0.0	-73.82177909678401
4330000	-30330.80129023026	-79.63473013879113	-30251.16656009147	1240586.7031792086	1240586.7031792086	3754383.498034171	2052247.8942960042	53.06094149632022	0.3184013982350467	0.251265497460834	0.15062275462231692	0.27971034968179975	0.18701538623652983	2.7622225259404895E-8	2.7622225259404895E-8	-30251.16656009147	0.0	-74.86767917872834
4331000	-30331.775536976602	-77.25956978342609	-30254.515967193176	1242146.8471925482	1242146.8471925482	3709316.411014196	740323.0842930088	53.06094149632022	0.32073578838326566	0.24893110731261503	0.15062275462231692	0.27971034968179975	0.18701538623652983	2.7683422483046475E-8	2.7683422483046478E-8	-30254.515967193176	0.0	-73.5059962194458
4332000	-30336.039625228328	-79.52348694781537	-30256.516138280513	1225981.0116354707	1225981.0116354707	3725988.82760019	1999364.5801680048	53.06094149632022	0.3220675400296878	0.2484610626271138	0.15062275462231692	0.27884864272087884	0.18701538623652983	2.6477963684287007E-8	2.6477963684287003E-8	-30256.516138280513	0.0	-74.80494815725572
4333000	-30335.057678526828	-78.30304934911376	-30256.754629177714	1153079.8791141005	1153079.8791141005	3561885.7548848963	1615838.187418025	45.33938253276788	0.31603244710762923	0.25962119767737024	0.14790863816649505	0.2764377170485028	0.18701538623652983	2.8035402734227973E-8	2.8035402734227973E-8	-30256.754629177714	0.0	-74.19361034867244
4334000	-30341.596791914635	-81.81585847224069	-30259.780933442395	1516936.0339638712	1516936.0339638712	4695337.046400115	2966026.850890639	57.80546503779805	0.31603244710762923	0.25962119767737024	0.14822699679413248	0.2761193584208653	0.2927222116332472	2.0411088069110975E-8	2.0411088069110975E-8	-30259.780933442395	0.0	-76.48921086041986
4335000	-30329.539035113616	-78.16583917302903	-30251.373195940585	1347239.821167172	1347239.821167172	4077418.9227806483	1067001.9613076008	56.11735173729043	0.3134830543672537	0.25517365275586346	0.14822699679413248	0.28311629608274763	0.16875539038195653	2.4928027203883016E-8	2.4928027203883016E-8	-30251.373195940585	0.0	-74.0205259155866
4336000	-30330.71463263548	-78.17944965844879	-30252.535182977033	1242632.5046332453	1242632.5046332453	3820351.3199801114	1182758.4546388993	56.11735173729043	0.31450975456001035	0.25315633071549487	0.15234490113285612	0.27998901359163597	0.19219210529239786	2.634754895384816E-8	2.634754895384816E-8	-30252.535182977033	0.0	-73.82499937669748
4337000	-30333.34728045134	-78.67879797505013	-30254.66848247629	1351190.7152331364	1351190.7152331364	4153016.286567842	684708.6513956985	61.06257351488861	0.3102240222163117	0.25487604309868883	0.1563026430335149	0.27859729165148184	0.2353475233747744	2.468887898663175E-8	2.468887898663175E-8	-30254.66848247629	0.0	-74.60665740139525
4338000	-30332.041732815687	-78.05473985055235	-30253.986992965136	1065357.3672049344	1065357.3672049344	3242539.0321298614	948085.9641400294	70.59690982942523	0.31300580747986595	0.25537164585903205	0.14635954435795032	0.28526300230314894	0.23366042818331312	3.296086560001247E-8	3.296086560001247E-8	-30253.986992965136	0.0	-72.94717366905564
4339000	-30333.299432894753	-78.46481945200577	-30254.83461344275	1330785.620410261	1330785.620410261	4020785.8628287152	1062569.16932172	61.763894392267524	0.3140197465422033	0.25537164585903205	0.1453456052956129	0.28526300230314894	0.2377652828428994	2.5537754955179696E-8	2.5537754955179696E-8	-30254.83461344275	0.0	-73.88095651188648
4340000	-30334.281925965985	-78.36860071750343	-30255.913325248483	1388344.2818539364	1388344.2818539364	4121384.3720792425	862034.5830249382	61.763894392267524	0.3140197465422033	0.2544967788555981	0.14622047229904683	0.28526300230314894	0.27273409170000207	2.4177713572256608E-8	2.4177713572256605E-8	-30255.913325248483	0.0	-73.96670516740444
4341000	-30332.376447870818	-79.25214442588573	-30253.124303444933	1350148.5902329586	1350148.5902329586	4082412.519701766	1322552.3961465317	65.53982930160575	0.3147813143455995	0.2534231903752681	0.15142223009448608	0.2803732651846435	0.27273409170000207	2.5694794841309423E-8	2.5694794841309423E-8	-30253.124303444933	0.0	-74.20271514985633
4342000	-30331.326524007836	-78.58556420807128	-30252.740959799765	1305910.6434242097	1305910.6434242097	3958532.254227015	1350011.8779700934	57.245685601314754	0.3076593892050214	0.2534231903752681	0.15082530917281628	0.28809211124689144	0.17952170248250787	2.6068784362365573E-8	2.606878436236557E-8	-30252.740959799765	0.0	-74.08613173796394
4343000	-30333.258074514386	-78.23904261248774	-30255.0190319019	1185869.9593350703	1185869.9593350703	3567795.58997517	511018.44840195484	66.44983074591316	0.3142420647003353	0.2561394102681293	0.1476135380042019	0.28200498702733073	0.22994291181959886	3.07757732741056E-8	3.07757732741056E-8	-30255.0190319019	0.0	-74.02167681117645
4344000	-30336.674715843175	-78.98043646110932	-30257.694279382067	1265486.3493426403	1265486.3493426403	3972172.55180187	672229.4870617826	70.35536126805872	0.3150712365970587	0.2553102383714059	0.15303656851265898	0.2765819565188737	0.20431591420926953	2.698204276529667E-8	2.6982042765296666E-8	-30257.694279382067	0.0	-74.48722513588623
4345000	-30333.199199106017	-77.2183527592555	-30255.98084634676	1222186.1884492566	1222186.1884492566	3727531.941199979	709780.7282077158	47.82708020896699	0.3150712365970587	0.2553102383714059	0.15303656851265898	0.2765819565188737	0.24825214046156202	2.7251177601609952E-8	2.7251177601609956E-8	-30255.98084634676	0.0	-73.6937512250398
4346000	-30332.52125181589	-78.03047593472884	-30254.490775881164	1244260.265189432	1244260.265189432	3760748.03409077	920545.9356685583	62.04503934244574	0.30548466491889353	0.2609576478062989	0.15303656851265898	0.28052111876214586	0.2104250917848951	2.7658265124728825E-8	2.765826512472882E-8	-30254.490775881164	0.0	-73.55649795802064
4347000	-30334.07057557421	-77.85453346792802	-30256.21604210628	1145289.5177067118	1145289.5177067118	3525242.6394055365	977335.9323951566	57.999875460983596	0.3075792757514863	0.2609576478062989	0.15094195768006624	0.28052111876214586	0.23009715645192605	2.930191568201532E-8	2.9301915682015318E-8	-30256.21604210628	0.0	-73.42179677354085
4348000	-30335.89781324423	-78.5806068258499	-30257.317206418382	1370296.177373461	1370296.177373461	4135040.3297302905	1197309.2996280596	58.702639817341684	0.3075792757514863	0.24981251975740018	0.14933106786347206	0.2932771366276387	0.20604349523389712	2.4675850200676075E-8	2.467585020067608E-8	-30257.317206418382	0.0	-74.12424408744235
4349000	-30337.930248362278	-80.63193525539798	-30257.29831310688	1078174.938607196	1078174.938607196	3211307.262109776	2412901.414156642	64.68946828569855	0.3075792757514863	0.24938358288900572	0.14933106786347206	0.29370607349603317	0.13552576597184665	3.333656114578106E-8	3.333656114578106E-8	-30257.29831310688	0.0	-75.04291708414195
4350000	-30331.305466080492	-77.30257112304103	-30254.00289495745	1182874.4979900278	1182874.4979900278	3564859.4686731985	804499.2729021022	52.89114673927597	0.320611172136923	0.24938358288900572	0.14933106786347206	0.2806741771105965	0.27503860373314154	2.8692856854472538E-8	2.8692856854472538E-8	-30254.00289495745	0.0	-73.26174672000214
4351000	-30336.12607444915	-79.51981399097606	-30256.60626045817	1272104.3252061878	1272104.3252061878	3774772.1852161665	2128852.211766266	47.417354896394386	0.3142150392766018	0.2557797157493269	0.14348599607296397	0.2865192489011046	0.24121026518856456	2.74414828073792E-8	2.7441482807379205E-8	-30256.60626045817	0.0	-74.93609569793328
4352000	-30339.530888242945	-78.13838606698687	-30261.392502175957	1320486.1798391668	1320486.1798391668	4097204.8996559237	618636.1853037516	47.417354896394386	0.3145083995103228	0.2557797157493269	0.14224088341031804	0.28747100133002956	0.27831623131887456	2.4773572649881684E-8	2.4773572649881684E-8	-30261.392502175957	0.0	-74.81048135137453
4353000	-30333.439532237324	-79.1259178264381	-30254.313614410887	1422089.9037054954	1422089.9037054954	4315641.192859814	586641.5559185698	60.7026818367785	0.31215041684186356	0.25661285489572416	0.14376572693238002	0.28747100133002956	0.18058105223665377	2.452675823868973E-8	2.4526758238689726E-8	-30254.313614410887	0.0	-75.35474688204357
4354000	-30337.046002415937	-80.37249138106795	-30256.673511034867	1435045.579712018	1435045.579712018	4301361.885843762	443725.6173297429	65.18933732735115	0.3127936441455073	0.25661285489572416	0.14320043997278326	0.28739306098598255	0.20571246849574354	2.5052220570372077E-8	2.5052220570372074E-8	-30256.673511034867	0.0	-76.60141562729905
4355000	-30330.101023842148	-77.48986176662392	-30252.611162075525	1223746.2962417465	1223746.2962417465	3748053.655897268	800936.7197151881	51.238015183556975	0.3135338461380217	0.2548759873802641	0.14705606962551793	0.2845340968561935	0.21162307973478603	2.8511987503318078E-8	2.8511987503318078E-8	-30252.611162075525	0.0	-73.69570003557345
4356000	-30328.868914610364	-78.04707604300607	-30250.821838567357	1306119.3647303479	1306119.3647303479	3934492.018736016	682248.0593059821	60.42347785603325	0.3135338461380217	0.2548759873802641	0.14705606962551793	0.2845340968561935	0.1657965051426053	2.7561148913606043E-8	2.756114891360604E-8	-30250.821838567357	0.0	-74.06111869131747
4357000	-30335.88668311142	-79.2429100534302	-30256.64377305799	1470224.2114017021	1470224.2114017021	4475111.2956877	1415450.8962122682	60.42347785603325	0.30575077184152555	0.25854454432687757	0.15457658350366818	0.28112810032792596	0.20384951108027857	2.250600040717153E-8	2.2506000407171527E-8	-30256.64377305799	0.0	-74.62444616284279
4358000	-30332.736727069278	-77.56325152467004	-30255.17347554461	1167531.7430856097	1167531.7430856097	3536612.31514707	553476.6172276799	60.42347785603325	0.31998491450039085	0.24574924738494924	0.15306461714017877	0.2812012209744784	0.14899204265597674	3.044871789100262E-8	3.044871789100262E-8	-30255.17347554461	0.0	-73.71770609702943
4359000	-30338.971687965193	-77.40116780197843	-30261.570520163215	1037955.4624609493	1037955.4624609493	3232095.560234147	488159.08715636807	60.8128356415458	0.31998491450039085	0.24574924738494924	0.15306461714017877	0.2812012209744784	0.14899204265597674	3.343501816154396E-8	3.343501816154396E-8	-30261.570520163215	0.0	-73.56983589024408
4360000	-30333.277908973356	-79.1158980759132	-30254.162010897442	1037526.6209197299	1037526.6209197299	3149944.6235891394	1467306.7130051202	72.8655012658636	0.31336269231257785	0.25177497869530263	0.1470388858298254	0.2878234431622914	0.16797925659720506	3.4673205613581295E-8	3.4673205613581295E-8	-30254.162010897442	0.0	-73.56292615451517
4361000	-30329.899723078554	-77.76729399148138	-30252.132429087073	1256094.169189123	1256094.169189123	3822733.2182749445	902852.286724842	55.97992791418681	0.31336269231257785	0.25914847091281595	0.1470388858298254	0.2804499509447781	0.1802579889979097	2.762481658038492E-8	2.7624816580384923E-8	-30252.132429087073	0.0	-73.68565484072504
4362000	-30335.29065110861	-78.80928683599333	-30256.48136427262	1506459.9283229997	1506459.9283229997	4561886.871045858	1295782.5610909972	55.97992791418681	0.3193624639580215	0.25308209984575775	0.1503521713389021	0.277203264857316	0.15226947200698507	2.3741505081727608E-8	2.374150508172761E-8	-30256.48136427262	0.0	-74.58374003191085
