# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Feb 16 14:09:02 UTC 2021 [seed=1613484541067]
# ../xml/bears_aligned_ccs_root.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
473000	-30349.733117237553	-92.36720240890791	-30257.365914828646	1344543.7992243064	1344543.7992243064	4044848.5448832437	1639674.3281729408	51.27299017630483	0.3136541794983649	0.253830309433463	0.1481546280568026	0.2843608830113698	0.1212073905626786	2.7769230145946572E-8	2.776923014594657E-8	-30257.365914828646	0.0	-74.47011551272348
474000	-30343.064253642282	-91.13260218079279	-30251.931651461487	1284424.4768978052	1284424.4768978052	3887007.620650585	672764.0509173118	48.74189278518751	0.3136541794983649	0.253830309433463	0.1481546280568026	0.2843608830113698	0.1826572574226399	2.6941820006710228E-8	2.6941820006710228E-8	-30251.931651461487	0.0	-73.97512699755377
475000	-30345.4025698873	-92.10748972295188	-30253.29508016435	1367989.2769194464	1367989.2769194464	4022950.7544128853	574023.3178100252	68.56314028540012	0.3127263804559552	0.2529303959955885	0.1499823405370868	0.2843608830113698	0.1520089530391101	2.6348220302875784E-8	2.6348220302875784E-8	-30253.29508016435	0.0	-74.41886984968416
476000	-30344.085973198828	-92.99441852067017	-30251.091554678158	1119469.3984497478	1119469.3984497478	3413626.1174876755	414472.1284529696	63.87971796366425	0.31203845547860215	0.2529303959955885	0.1499823405370868	0.28504880798872284	0.20407431260970169	3.0802639231677264E-8	3.0802639231677264E-8	-30251.091554678158	0.0	-74.59996989693607
477000	-30344.26297406459	-92.0985494016941	-30252.164424662897	1141737.2675303891	1141737.2675303891	3443331.948869047	1340855.9146810316	47.98913839432383	0.31203845547860215	0.25592501072575496	0.1499823405370868	0.28205419325855635	0.15152416800783847	3.05653812988443E-8	3.05653812988443E-8	-30252.164424662897	0.0	-73.60566759016358
478000	-30345.71046345632	-93.66246659353891	-30252.04799686278	1224318.40067857	1224318.40067857	3692042.680597724	1891597.5644684215	60.858750234328646	0.31987986079779074	0.24984349669434713	0.14769512430528578	0.2825815182025766	0.15152416800783847	2.906122678517779E-8	2.9061226785177794E-8	-30252.04799686278	0.0	-74.59083559940407
479000	-30348.464032330376	-91.35073744096664	-30257.11329488941	1300409.8472958256	1300409.8472958256	3900781.724367639	776545.3149730813	51.96771662967886	0.3145908270710008	0.24984349669434713	0.14769512430528578	0.28787055192936656	0.2372795411173811	2.8209990583293065E-8	2.820999058329307E-8	-30257.11329488941	0.0	-73.78217770435472
480000	-30343.295029660814	-91.77367770788013	-30251.521351952935	1193610.5809416154	1193610.5809416154	3646274.6073629213	1004464.8999238214	54.6195979501484	0.3156974237570089	0.2527046152999039	0.14769512430528578	0.2839028366378017	0.1613955552573869	2.979355063978512E-8	2.9793550639785122E-8	-30251.521351952935	0.0	-73.47786416534777
481000	-30342.918777487255	-91.446327806482	-30251.472449680772	1208683.7087148582	1208683.7087148582	3632769.35392856	725501.2095856357	56.437826196228556	0.3156974237570089	0.2527046152999039	0.14769512430528578	0.2839028366378017	0.1613955552573869	2.926695039263363E-8	2.926695039263363E-8	-30251.472449680772	0.0	-73.45821970680791
482000	-30347.80420670312	-91.50223094584877	-30256.301975757273	1293992.0495163559	1293992.0495163559	3927292.5763676343	829041.94098015	56.437826196228556	0.31278970572798054	0.2513814646546437	0.15546771692268319	0.28036111269469277	0.17706101254655215	2.7184260123381523E-8	2.718426012338152E-8	-30256.301975757273	0.0	-73.7529454119793
483000	-30346.24783796771	-91.75399747177734	-30254.493840495932	1156127.9138708403	1156127.9138708403	3507537.945847527	924782.9001706281	56.437826196228556	0.31278970572798054	0.2537768338943883	0.15464935425505683	0.27878410612257454	0.1588872160282098	3.1491760769390616E-8	3.1491760769390616E-8	-30254.493840495932	0.0	-73.21518106674338
484000	-30348.78604065246	-92.04642513750247	-30256.739615514958	1102355.4916929686	1102355.4916929686	3363913.4505874603	535222.930850111	52.894753430071226	0.3099303552585695	0.25663618436379937	0.14517348576010658	0.2882599746175248	0.36201226231514316	3.0598259567210716E-8	3.0598259567210716E-8	-30256.739615514958	0.0	-73.53649868992655
485000	-30349.160761775685	-93.46609128013074	-30255.694670495555	1319181.4067764124	1319181.4067764124	4056038.931435073	1677473.4384538324	58.3561625973213	0.31458983111126154	0.2537807586813962	0.14706431346157003	0.28456509674577246	0.37905800782638155	2.5393089056546632E-8	2.5393089056546632E-8	-30255.694670495555	0.0	-74.64003086987512
486000	-30347.017998893876	-93.47445549161479	-30253.543543402262	1231345.852838934	1231345.852838934	3658125.0848700553	1839164.4196064086	62.699078624846024	0.31253698687669	0.2537807586813962	0.14911715769614156	0.28456509674577246	0.11086296454771814	2.855128865238901E-8	2.8551288652389012E-8	-30253.543543402262	0.0	-74.45942766785222
487000	-30346.870337988046	-92.42599510327133	-30254.444342884774	1440551.3684869255	1440551.3684869255	4380611.204777982	912041.9057012333	69.27015761488563	0.31253698687669	0.2537807586813962	0.15395221539276524	0.2797300390491488	0.1562828629560062	2.4899711368249577E-8	2.4899711368249577E-8	-30254.444342884774	0.0	-74.42014895507072
488000	-30345.674354925726	-91.96328505102412	-30253.711069874702	1186789.2944171247	1186789.2944171247	3614912.3161235307	834606.1733312884	63.34303210649575	0.3126627309476737	0.2537807586813962	0.15395221539276524	0.2796042949781651	0.1562828629560062	2.980330473067219E-8	2.980330473067219E-8	-30253.711069874702	0.0	-73.38734951114526
489000	-30345.791358213162	-92.20918554520418	-30253.582172667957	1300557.504623614	1300557.504623614	3949143.1080157086	579271.1171780374	64.47500306429141	0.31988673549932245	0.25175977562121094	0.14842869340151946	0.2799247954779474	0.17956353254337803	2.6358236413889474E-8	2.6358236413889474E-8	-30253.582172667957	0.0	-74.45788232995514
490000	-30348.24172043785	-92.67121161938837	-30255.570508818462	1199366.373128957	1199366.373128957	3683929.4140921854	1085491.5618844067	66.65632447935842	0.31988673549932245	0.25175977562121094	0.14842869340151946	0.2799247954779474	0.21432382145234094	2.944555206362487E-8	2.944555206362487E-8	-30255.570508818462	0.0	-73.63557347642877
491000	-30350.21757314239	-92.58178417926221	-30257.635788963125	1394051.0072879319	1394051.0072879319	4244590.874278794	1371960.0623452065	59.59997184579619	0.3168479619575742	0.24891331292846977	0.14558386504811766	0.2886548600658387	0.21432382145234094	2.503483181862879E-8	2.503483181862879E-8	-30257.635788963125	0.0	-74.42374797855624
492000	-30344.147173778692	-92.24562866321808	-30251.901545115474	1212183.6865419769	1212183.6865419769	3658424.748113965	528809.9148858783	64.08756043941288	0.3168479619575742	0.2546567640115567	0.14558386504811766	0.2829114089827518	0.2051882611477628	2.7842821069592213E-8	2.7842821069592216E-8	-30251.901545115474	0.0	-74.15559858888038
493000	-30346.642629977647	-92.08102624290197	-30254.561603734746	1220603.474210036	1220603.474210036	3790112.488770064	1104691.0973747165	55.010475000685055	0.31563407957967754	0.25587064638945334	0.14558386504811766	0.2829114089827518	0.2051882611477628	2.6197883171229877E-8	2.6197883171229874E-8	-30254.561603734746	0.0	-73.79581750530987
494000	-30345.715260342888	-92.82146955379139	-30252.893790789098	1099963.2433693667	1099963.2433693667	3331483.0150138196	1383800.4623014836	55.010475000685055	0.31563407957967754	0.25587064638945334	0.14558386504811766	0.2829114089827518	0.19049797948741826	3.1475497897789754E-8	3.1475497897789754E-8	-30252.893790789098	0.0	-73.55512663514905
495000	-30343.916511234467	-91.42918018502431	-30252.487331049444	1198074.0063629246	1198074.0063629246	3625199.8371085124	738494.1305623897	55.010475000685055	0.3145355883734929	0.25785130890667673	0.15135193747951384	0.27626116524031685	0.19049797948741826	2.8114580741652237E-8	2.8114580741652237E-8	-30252.487331049444	0.0	-73.415498731716
496000	-30349.561080303225	-92.58388970543919	-30256.977190597787	1046186.4710749902	1046186.4710749902	3120507.099513407	424395.93030244013	65.55952185318324	0.31245666042358994	0.2557144132330729	0.15135193747951384	0.2804769888638236	0.19861382334123698	3.397191145197236E-8	3.397191145197236E-8	-30256.977190597787	0.0	-73.54229172643149
497000	-30347.91626303587	-90.89632466818092	-30257.019938367688	1333339.9318758305	1333339.9318758305	3977208.7077933326	1080435.9391525795	43.50417510893768	0.31245666042358994	0.25640153486295225	0.1451980095296675	0.2859437951837906	0.15214274728824995	2.5611049080772317E-8	2.5611049080772327E-8	-30257.019938367688	0.0	-73.83266434325321
498000	-30350.59011981202	-91.038758987645	-30259.551360824375	1372293.2930673389	1372293.2930673389	4120668.502448755	1009409.8298404616	46.93952586512686	0.3194412942397473	0.24941690104679484	0.14625200579457584	0.2848897989188822	0.14880602438515914	2.635409570027552E-8	2.6354095700275515E-8	-30259.551360824375	0.0	-73.92617952518022
499000	-30347.305080599424	-92.01000467034926	-30255.295075929076	1268741.4665760188	1268741.4665760188	3794883.482959749	701643.0487518329	69.06490200669494	0.3194412942397473	0.24941690104679484	0.14785094651668243	0.28329085819677563	0.1559848711132659	2.779773980321439E-8	2.7797739803214392E-8	-30255.295075929076	0.0	-73.74967086194675
500000	-30344.183474398546	-92.34080180079567	-30251.84267259775	1213832.0322349689	1213832.0322349689	3680664.5228188406	1185870.0243638577	61.98749945569282	0.3106184195334154	0.25432161975613676	0.15265071351643944	0.28240924719400856	0.14075610335202743	2.9715272006831237E-8	2.9715272006831237E-8	-30251.84267259775	0.0	-73.64261520883554
501000	-30345.155830932395	-91.52229440151538	-30253.63353653088	1430749.6443892508	1430749.6443892508	4315460.787881998	921676.808758634	51.33798130759149	0.3106184195334154	0.2515230816020776	0.15265071351643944	0.28520778534806773	0.21964216452526894	2.4286958112417413E-8	2.4286958112417413E-8	-30253.63353653088	0.0	-74.26867074961841
502000	-30346.690808537085	-92.48364820100853	-30254.20716033608	1122557.0039336418	1122557.0039336418	3463078.11934984	529144.8048403086	62.498935725665596	0.3106184195334154	0.2515230816020776	0.15265071351643944	0.28520778534806773	0.17996489118635237	3.044061493833725E-8	3.044061493833726E-8	-30254.20716033608	0.0	-73.98956234456365
503000	-30351.442922643706	-92.86341625857074	-30258.579506385136	1473186.2869873699	1473186.2869873699	4363286.808942927	1702779.878996025	60.7076144458588	0.30558729760736963	0.2515230816020776	0.1528972886957986	0.28999233209475433	0.11730355004173625	2.5191368629659456E-8	2.519136862965945E-8	-30258.579506385136	0.0	-74.73053836417817
504000	-30347.117053664228	-91.95025023410551	-30255.166803430122	1368683.172915515	1368683.172915515	4043474.3942561066	1211318.2820068875	62.146467405004444	0.31433842514743804	0.2515230816020776	0.15346470885347338	0.28067378439701113	0.10975831518700055	2.6246862960876878E-8	2.624686296087688E-8	-30255.166803430122	0.0	-73.90332393095726
505000	-30351.412310955264	-91.89929684284414	-30259.51301411242	1464607.5431323186	1464607.5431323186	4510327.353255682	1023273.4001549665	57.30418260944118	0.311892770923456	0.2539560519553762	0.15553012217442952	0.2786210549467385	0.08219305166861082	2.351698049398149E-8	2.3516980493981487E-8	-30259.51301411242	0.0	-74.56611714092104
506000	-30347.429625228626	-91.22682444082761	-30256.2028007878	1113502.7919033282	1113502.7919033282	3335182.8337084344	897173.9421810479	47.8015895706761	0.31670764194861745	0.24932425585189932	0.15534704725274495	0.2786210549467385	0.16823878095642011	3.1368455071242885E-8	3.136845507124289E-8	-30256.2028007878	0.0	-72.92584733571577
507000	-30348.461981706598	-92.28562238112836	-30256.17635932547	1150590.5087036327	1150590.5087036327	3484690.054032837	463414.08700356213	62.33154735937937	0.31670764194861745	0.2500926863314459	0.1545786167731984	0.2786210549467385	0.1137337002500618	3.227150365232805E-8	3.227150365232805E-8	-30256.17635932547	0.0	-74.18608289170893
508000	-30348.557488815044	-91.77293731713321	-30256.784551497913	1100555.0927021343	1100555.0927021343	3300843.8686988894	614611.615352732	64.26279595616627	0.3088110603263576	0.2500926863314459	0.1490811669696243	0.29201508637257245	0.1137337002500618	3.37822821535322E-8	3.37822821535322E-8	-30256.784551497913	0.0	-72.96624508093576
509000	-30345.951137488973	-91.50850272157336	-30254.4426347674	1181123.263543237	1181123.263543237	3514141.2000946114	937558.8829570803	52.97021188995581	0.31117677448238296	0.2500926863314459	0.1490811669696243	0.2896493722165471	0.2170066773608747	3.0016638915602104E-8	3.0016638915602104E-8	-30254.4426347674	0.0	-73.1809860996558
510000	-30348.86319778005	-91.14853670996472	-30257.714661070087	1202597.6884927354	1202597.6884927354	3537112.630942803	463986.3439196714	46.88566914711834	0.31117677448238296	0.2500926863314459	0.15315111970054168	0.2855794194856297	0.2170066773608747	2.889570768553434E-8	2.8895707685534342E-8	-30257.714661070087	0.0	-74.00030165499837
511000	-30346.507069996755	-92.51068957099456	-30253.99638042576	1281964.8573416031	1281964.8573416031	3918760.3516749875	918269.4493389839	70.15218811746392	0.31718331982826764	0.2566591992118115	0.14714457435465703	0.27901290660526407	0.2500849711523565	2.6431094570143727E-8	2.6431094570143724E-8	-30253.99638042576	0.0	-73.83448132075736
512000	-30345.297740728027	-91.96741935744126	-30253.330321370584	1328288.1629706414	1328288.1629706414	4029937.71662128	957153.0416110645	62.25915283948221	0.31962645146249996	0.2562504441795999	0.14511019775263634	0.27901290660526407	0.193304350934518	2.5288730377234086E-8	2.5288730377234086E-8	-30253.330321370584	0.0	-73.9061781065658
513000	-30347.919055314585	-92.76833381657076	-30255.150721498016	1280291.3495198067	1280291.3495198067	3878204.741183522	918371.8970821057	76.96998336049508	0.3135478577001174	0.2562504441795999	0.1511887915150189	0.27901290660526407	0.30160756648999576	2.6178869404294755E-8	2.6178869404294752E-8	-30255.150721498016	0.0	-73.69644077091866
514000	-30348.047951957415	-92.86070712132056	-30255.187244836095	1151886.0319416623	1151886.0319416623	3542004.5328118065	628626.1133154781	76.96998336049508	0.3118905284617253	0.2501420755748576	0.14935797714550347	0.2886094188179138	0.2287910272876693	2.9702022222883337E-8	2.9702022222883344E-8	-30255.187244836095	0.0	-73.64180386766989
515000	-30344.192532401474	-91.24919273223688	-30252.943339669237	1189339.294060333	1189339.294060333	3609231.435387423	895788.5401562611	46.827727743304244	0.3134183371129589	0.2501420755748576	0.14935797714550347	0.2870816101666802	0.22326765289288528	2.8096813706975265E-8	2.8096813706975272E-8	-30252.943339669237	0.0	-73.39733783939606
516000	-30344.13510142421	-91.31619700464671	-30252.818904419564	1370295.0132125455	1370295.0132125455	4162296.135662286	786604.8157511795	51.36179950637952	0.3134183371129589	0.2560192242557481	0.14935797714550347	0.28120446148578976	0.1250032575363023	2.573883869908925E-8	2.573883869908925E-8	-30252.818904419564	0.0	-74.25792595161293
517000	-30352.21886810237	-94.35425370045117	-30257.86461440192	1079780.6801891094	1079780.6801891094	3320819.8204755904	2279467.1178670647	45.12778817700163	0.3107956140647807	0.2560192242557481	0.15224257149572376	0.28094259018374773	0.20028605477626296	3.343324755478574E-8	3.343324755478573E-8	-30257.86461440192	0.0	-74.97300686189467
518000	-30347.12942143529	-92.53968602429381	-30254.589735410995	1168051.8061195298	1168051.8061195298	3470790.857329105	1079389.5629369998	71.73975810249817	0.3110694797925804	0.2502899643118929	0.15045834857883236	0.28818220731669464	0.12758542436499548	3.227935595776647E-8	3.227935595776647E-8	-30254.589735410995	0.0	-73.2269640275584
519000	-30346.15223651045	-92.63742623114504	-30253.514810279306	1179275.5890635813	1179275.5890635813	3639686.043399922	1362365.5430214254	52.55574290591849	0.3110694797925804	0.2572903527074426	0.15045834857883236	0.2811818189211449	0.2604299665042499	2.863813467368394E-8	2.863813467368394E-8	-30253.514810279306	0.0	-73.90542268336701
520000	-30351.53763469723	-97.27466539656075	-30254.262969300667	1409822.2603835026	1409822.2603835026	4314148.487386878	4914164.986140014	55.365840652315235	0.31004486670378334	0.2572903527074426	0.14983525314771642	0.2828295274410579	0.23334841642590326	2.2742678091330498E-8	2.27426780913305E-8	-30254.262969300667	0.0	-78.11075398823094
521000	-30344.905035646596	-92.24518737107569	-30252.65984827552	1273424.5806301348	1273424.5806301348	3908609.729829879	939218.0614903987	62.65484668169019	0.31173675531996087	0.25240989895893307	0.14921857285244616	0.2866347728686602	0.23262669669953803	2.652332376301267E-8	2.652332376301267E-8	-30252.65984827552	0.0	-73.8927073738211
522000	-30346.147608499672	-93.19339639948268	-30252.95421210019	1282979.6100707727	1282979.6100707727	3941510.022698157	1740049.2181887426	59.17556931258277	0.31173675531996087	0.2571150965195185	0.14921857285244616	0.2819295753080747	0.15469140585447827	2.6378005069602022E-8	2.6378005069602022E-8	-30252.95421210019	0.0	-74.59064419059145
523000	-30344.290726594354	-92.19215709604521	-30252.09856949831	1298935.244299875	1298935.244299875	3911664.1141255936	1212501.9995941608	59.17556931258277	0.30828996752528814	0.2571150965195185	0.15222971143139277	0.2823652245238008	0.2093708883206987	2.630353757261309E-8	2.630353757261309E-8	-30252.09856949831	0.0	-73.8921595665953
524000	-30346.10295627053	-91.53063713942839	-30254.5723191311	1261282.4161467717	1261282.4161467717	3791797.852878822	743333.3828751515	59.17556931258277	0.3184670093500286	0.25045518637403885	0.14961233511797906	0.28146546915795373	0.1191683887233361	2.8005976343008846E-8	2.8005976343008843E-8	-30254.5723191311	0.0	-73.72102096131123
525000	-30352.176492750157	-91.2961863712714	-30260.880306378887	1164178.8087787575	1164178.8087787575	3450590.013359039	693974.8275556087	60.24433103315665	0.3143907049302738	0.24565942235814614	0.14961233511797906	0.2903375375936012	0.10020289838696703	3.211639144306991E-8	3.21163914430699E-8	-30260.880306378887	0.0	-72.99178181602193
526000	-30345.27097440058	-91.68839993970172	-30253.582574460877	1182297.6250169345	1182297.6250169345	3561223.8385202894	506088.3093074455	54.272889315080874	0.3143907049302738	0.24565942235814614	0.15124125212214523	0.288708620589435	0.16987048573815575	2.908746184929764E-8	2.9087461849297644E-8	-30253.582574460877	0.0	-74.03104025959304
527000	-30349.274016673357	-92.25919004513361	-30257.014826628223	1319858.6891434584	1319858.6891434584	4025343.185564095	585142.5475736987	61.12795903951352	0.3143907049302738	0.25747096206435294	0.14189579260875318	0.2862425403966203	0.17349507832634506	2.641133136756671E-8	2.6411331367566705E-8	-30257.014826628223	0.0	-74.73443635008272
528000	-30347.01046640724	-91.68579712324299	-30255.324669283997	1378108.953592988	1378108.953592988	4217089.380784511	1069848.5773339637	50.64037537479168	0.30754524485443924	0.2510494128669354	0.15125124237856122	0.29015409990006436	0.20878359880664507	2.5328458817140487E-8	2.532845881714049E-8	-30255.324669283997	0.0	-74.22412363501827
529000	-30345.477097385407	-91.55083750931081	-30253.926259876094	1310639.7095551838	1310639.7095551838	3921386.230187559	1080327.839650733	53.39408759235547	0.30998737803703846	0.24895793601990568	0.15125124237856122	0.28980344356449483	0.1879393716957593	2.6072599758315076E-8	2.6072599758315076E-8	-30253.926259876094	0.0	-73.7534801857972
530000	-30348.79050695386	-91.96529347395725	-30256.825213479904	1151021.3556685701	1151021.3556685701	3533853.3707636865	1064503.8885105373	50.74986287684694	0.30998737803703846	0.2558428069312008	0.15125124237856122	0.2829185726531997	0.2732525704312794	2.8616775843593777E-8	2.8616775843593774E-8	-30256.825213479904	0.0	-73.3999254692971
531000	-30345.79092556464	-93.28704100595337	-30252.503884558686	1186738.4382948708	1186738.4382948708	3601757.9331377754	1893615.5469910435	49.09865745818537	0.30998737803703846	0.2558428069312008	0.15125124237856122	0.2829185726531997	0.2174863808234542	2.8253855205905242E-8	2.8253855205905245E-8	-30252.503884558686	0.0	-74.54729349814309
532000	-30346.233900345364	-91.48366507122097	-30254.750235274143	1106655.8532973207	1106655.8532973207	3306013.459295516	980723.6516976904	49.09865745818537	0.30998737803703846	0.25949545128037804	0.15125124237856122	0.27926592830402247	0.19838919461149035	3.0985638598684145E-8	3.098563859868414E-8	-30254.750235274143	0.0	-72.92077489926734
533000	-30347.57186107134	-91.68086980672089	-30255.89099126462	1471589.2640139055	1471589.2640139055	4498830.440546385	785985.6537533852	48.32550024998799	0.31331165806970634	0.2521640247292657	0.15192569478205706	0.2825986224189711	0.21266604436146902	2.4053834046571967E-8	2.405383404657197E-8	-30255.89099126462	0.0	-74.83434364976404
534000	-30350.401394423683	-91.92221592579378	-30258.479178497888	1409771.827049098	1409771.827049098	4279081.046564433	549615.5219008632	47.179225331797355	0.3181959497324697	0.2515802661302696	0.1470414031192937	0.28318238101796717	0.19056975719497904	2.6260943529967784E-8	2.626094352996778E-8	-30258.479178497888	0.0	-75.4046476145551
535000	-30345.576098309433	-92.78978952933618	-30252.786308780098	1219610.1988243305	1219610.1988243305	3646301.367342097	1719857.7633852956	51.8683767256812	0.3126375048318065	0.2515802661302696	0.15259984801995685	0.28318238101796717	0.14835848566108314	2.84590946261057E-8	2.84590946261057E-8	-30252.786308780098	0.0	-74.276994794668
536000	-30355.01358533915	-92.36127756222334	-30262.652307776927	1536661.2364940238	1536661.2364940238	4713537.981171617	807207.757869755	51.8683767256812	0.32183538759059244	0.2515802661302696	0.14488856592231078	0.28169578035682735	0.2832213678841656	2.159744053384274E-8	2.159744053384274E-8	-30262.652307776927	0.0	-75.2394765194231
537000	-30352.417004662468	-93.57443793057686	-30258.84256673189	1593703.827478471	1593703.827478471	4806739.033015177	1885778.6785756804	61.06739667280777	0.32467456792859883	0.24874108579226317	0.14488856592231078	0.28169578035682735	0.1711416463573718	2.1776036344873E-8	2.1776036344872992E-8	-30258.84256673189	0.0	-75.31075495537247
538000	-30353.30379587461	-92.27102283961486	-30261.032773034996	1350523.2854467093	1350523.2854467093	4125530.997540948	1130894.6413292289	57.188206515150306	0.32467456792859883	0.24786477681335808	0.14576487490121587	0.28169578035682735	0.3100779784143385	2.4376111595990535E-8	2.4376111595990532E-8	-30261.032773034996	0.0	-74.15088987909223
539000	-30350.74573826845	-91.55155194339243	-30259.194186325058	1327475.3577358825	1327475.3577358825	3959910.278434066	901806.6962629857	54.398605869769135	0.316236648372429	0.24786477681335808	0.14576487490121587	0.29013369991299726	0.3026337421714626	2.4804169461880077E-8	2.480416946188008E-8	-30259.194186325058	0.0	-73.73320679522489
540000	-30347.68041109208	-92.58003050334845	-30255.10038058873	1361978.8284504742	1361978.8284504742	4148996.5123424837	1508506.421529483	55.306513151297196	0.316236648372429	0.26048921378996887	0.14426705070057227	0.2790070871370301	0.2216583379014517	2.4948872785368677E-8	2.4948872785368677E-8	-30255.10038058873	0.0	-74.46184835158503
541000	-30345.840882886772	-93.42700354857385	-30252.413879338197	1171302.1954220906	1171302.1954220906	3520908.230214223	338933.40648798697	55.306513151297196	0.3169905019677852	0.25009377703971036	0.14685115929665912	0.2860645616958455	0.16173254806075588	3.029252997655172E-8	3.029252997655172E-8	-30252.413879338197	0.0	-76.04845251696776
542000	-30347.032214911607	-90.9963624399333	-30256.035852471676	1172564.4922297662	1172564.4922297662	3505324.1104337135	884543.7270133153	47.68133888892184	0.3169905019677852	0.25009377703971036	0.14685115929665912	0.2860645616958455	0.16173254806075588	2.9704118514537437E-8	2.9704118514537437E-8	-30256.035852471676	0.0	-73.1023422209768
543000	-30343.784186147204	-92.35052822580148	-30251.433657921403	1276926.539313337	1276926.539313337	3852160.1244961238	1550456.1399065547	51.15836355166272	0.31406708765492747	0.2567124991364891	0.15043963604143162	0.278780777167152	0.15609976229415115	2.726472576083459E-8	2.7264725760834584E-8	-30251.433657921403	0.0	-74.23632115998241
544000	-30344.591384428888	-92.39353536510811	-30252.19784906378	1304348.2519018515	1304348.2519018515	4019235.8561397977	1209036.8836777902	61.71277838002465	0.31406708765492747	0.2528924500847416	0.1505417082287441	0.28249875403158703	0.17076496626317036	2.5850786321296388E-8	2.5850786321296388E-8	-30252.19784906378	0.0	-74.08640006062866
545000	-30341.82688450407	-91.5122161621669	-30250.314668341904	1266147.733074567	1266147.733074567	3806560.00145741	978413.7101515976	54.17126954215461	0.31406708765492747	0.2528924500847416	0.1505417082287441	0.28249875403158703	0.1714647647766813	2.771836956275116E-8	2.7718369562751163E-8	-30250.314668341904	0.0	-73.60890389861896
546000	-30345.038327479604	-92.78667798447502	-30252.25164949513	1127665.3812962668	1127665.3812962668	3499521.7768427073	1168042.5508668933	60.32424942701024	0.31580676560200377	0.25348929695369543	0.148205183412714	0.28249875403158703	0.23992603867348886	2.9473792646130102E-8	2.9473792646130106E-8	-30252.25164949513	0.0	-73.53957430259054
547000	-30346.65508318355	-91.4365840086515	-30255.218499174898	1292512.3178075475	1292512.3178075475	3854612.3621434756	825363.5935158078	58.25666673337332	0.31580676560200377	0.2570025669533181	0.148205183412714	0.2789854840319644	0.16759585805044963	2.7245274775967917E-8	2.7245274775967917E-8	-30255.218499174898	0.0	-73.60354997124008
548000	-30343.769262506765	-91.6378669106168	-30252.13139559615	1138503.1287062585	1138503.1287062585	3364676.639191961	544130.9828691303	62.12204899296644	0.31050369102903586	0.2570025669533181	0.148205183412714	0.2842885586049323	0.1499843046886431	3.191474662514069E-8	3.191474662514069E-8	-30252.13139559615	0.0	-73.24325406045283
549000	-30345.54743691365	-93.06310798775229	-30252.484328925897	1355664.9448036714	1355664.9448036714	4150006.17398818	1796004.696391914	54.76648386872778	0.31499094776566877	0.25359771095902084	0.14900634325949166	0.282404998015819	0.21569149582508518	2.4554972022948033E-8	2.4554972022948036E-8	-30252.484328925897	0.0	-74.80636950175386
550000	-30345.617100265543	-91.78149117851285	-30253.83560908703	1170062.1213978678	1170062.1213978678	3518003.922690423	715900.4148084574	62.88853193379937	0.31499094776566877	0.2511301205424618	0.1514739336760507	0.282404998015819	0.16425554913511123	2.874086077344161E-8	2.874086077344161E-8	-30253.83560908703	0.0	-73.29387721254702
551000	-30347.387692910004	-92.2745577574772	-30255.113135152526	1298327.0729202284	1298327.0729202284	3946338.025184046	1141976.219582717	62.88853193379937	0.3113308218499049	0.2577065239310959	0.14855765620318048	0.282404998015819	0.16425554913511123	2.8663763208554105E-8	2.8663763208554108E-8	-30255.113135152526	0.0	-73.89199861933471
552000	-30348.623766579974	-91.85888429424759	-30256.764882285726	1419617.5474642636	1419617.5474642636	4270997.914467281	1332553.922070561	49.78337803794879	0.3120816775656111	0.2573027629028254	0.15382573437349353	0.2767898251580702	0.21346693837672837	2.4782783134600538E-8	2.478278313460054E-8	-30256.764882285726	0.0	-74.30617613918213
553000	-30343.53201255832	-91.39164489296265	-30252.140367665357	1338996.278766914	1338996.278766914	4082209.6265383605	900359.4134374099	51.573817375305644	0.3120816775656111	0.25707435200908346	0.1485134596262542	0.28233051079905147	0.17498607028679355	2.475761307257413E-8	2.4757613072574125E-8	-30252.140367665357	0.0	-74.02879684347586
554000	-30347.51422894406	-92.21729627178053	-30255.296932672278	1136394.0149619428	1136394.0149619428	3474516.8264503526	466184.39079033426	56.078930261087386	0.30924118534261047	0.24885712374507826	0.1556623504872368	0.2862393404250747	0.213336098934619	2.9923020621212755E-8	2.992302062121276E-8	-30255.296932672278	0.0	-74.19462657626362
555000	-30348.79046797804	-92.19223976870535	-30256.598228209336	1409730.294813771	1409730.294813771	4324421.905390783	1023110.6905922745	58.48804930830514	0.30924118534261047	0.24885712374507826	0.1556623504872368	0.2862393404250747	0.25516807505954586	2.3108154428986894E-8	2.3108154428986897E-8	-30256.598228209336	0.0	-74.38358147671006
556000	-30348.276132108156	-92.44625675285862	-30255.8298753553	1235847.0365136627	1235847.0365136627	3802216.9783640886	1233754.8976481908	58.48804930830514	0.30924118534261047	0.24885712374507826	0.15265164575408963	0.2892500451582219	0.21933750204274668	2.729573734008316E-8	2.7295737340083153E-8	-30255.8298753553	0.0	-73.88208280010322
557000	-30346.305240201575	-91.72193441338413	-30254.58330578819	1306418.8854889285	1306418.8854889285	3952512.4732322292	937725.6776176335	58.48804930830514	0.30924118534261047	0.25250173674313225	0.14900703275603566	0.2892500451582219	0.13831393609063056	2.7623135210971765E-8	2.7623135210971765E-8	-30254.58330578819	0.0	-73.85335404682544
