# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Feb 16 14:18:52 UTC 2021 [seed=1613485131275]
# ../xml/bears_aligned_bsl_root.xml
# keywords: skyline
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	skyline
39000	-31494.3928205461	-1047.6660711916215	-30446.72674935448	360000.9454149146	360000.9454149146	981992.7573824378	705181.533118848	510510.75834202993	170577.43784776688	114.16429360610316	2.0	1.0	1.0	1.0	50.11823867346057	0.3115445927372165	0.2536868538592559	0.15189769521735602	0.28287085818617175	0.20303142636005025	1.0621833467526842E-7	1.0621833467526842E-7	-30446.72674935448	0.0	-58.90622022652593
40000	-31492.959625422467	-1047.855866718198	-30445.10375870427	360004.48966659675	360004.48966659675	987050.7245448274	639160.525258334	394573.21403715515	170499.7742496842	165.6044015275622	1.0	2.0	1.0	1.0	62.44732739632378	0.31382708623194916	0.2536868538592559	0.14961520172262335	0.28287085818617175	0.19151506428056153	1.0764189276752647E-7	1.076418927675265E-7	-30445.10375870427	0.0	-58.93041999371538
41000	-31496.783166657424	-1050.0184770566125	-30446.764689600812	360001.82598735613	360001.82598735613	978308.650134294	401575.8919278734	329652.770324879	565088.2259385131	213.59507216903063	1.0	2.0	1.0	1.0	54.77366400939528	0.3117274636143801	0.2536868538592559	0.14961520172262335	0.2849704808037408	0.2670979720762141	1.0219945807552144E-7	1.0219945807552141E-7	-30446.764689600812	0.0	-59.784182610680865
42000	-31498.427361017802	-1053.2586440016835	-30445.16871701612	360000.8301642187	360000.8301642187	975324.1138268422	447454.4106998201	1234392.5371023233	823132.8195898753	165.63629383987035	2.0	1.0	1.0	1.0	54.735216400425074	0.3161426401500013	0.25227344404944957	0.14954312405158635	0.2820407917489629	0.22512532940758515	1.0736751730194882E-7	1.0736751730194882E-7	-30445.16871701612	0.0	-60.27634901897639
43000	-31497.607895072997	-1052.5876932503274	-30445.02020182267	360003.50333167147	360003.50333167147	979519.6187248891	574632.1642038064	424007.98585043283	1046138.5465772805	124.18691577419715	1.0	2.0	1.0	1.0	55.905356224917014	0.31429040030148864	0.25285524198093084	0.15139536390009903	0.28145899381748163	0.24714933236048314	1.0550508883140104E-7	1.0550508883140104E-7	-30445.02020182267	0.0	-60.060724686326175
44000	-31493.887914179406	-1047.5186728418234	-30446.369241337583	360005.121969919	360005.121969919	984359.9263398948	892200.7590932113	437734.4044793361	143348.76614795066	59.34221251404477	1.0	2.0	1.0	1.0	64.452151407924	0.31580891024765545	0.2500498059964923	0.1496986915463576	0.2844425922094948	0.21690971108402435	1.0317936689009359E-7	1.0317936689009359E-7	-30446.369241337583	0.0	-58.10610048987938
45000	-31501.232134712234	-1049.5148897987024	-30451.717244913532	360000.57453502447	360000.57453502447	1010300.2095011399	908134.7990832878	540634.2796976607	161797.6664739989	93.54785572862342	1.0	1.0	2.0	1.0	60.7213761667183	0.3180890398309119	0.2542531467758575	0.143215221183736	0.2844425922094948	0.26252117552415455	9.884322194463227E-8	9.884322194463224E-8	-30451.717244913532	0.0	-59.78224122899786
46000	-31497.21729834841	-1050.9391864324946	-30446.278111915915	360011.57817085896	360011.57817085896	984607.3244702076	288205.40745003044	670855.3321936087	685851.9063026432	77.43911052165059	1.0	1.0	2.0	1.0	59.038620840871985	0.3184882831743122	0.2525086736198173	0.1461040882929006	0.28289895491297	0.292321331619227	1.006953901457321E-7	1.0069539014573209E-7	-30446.278111915915	0.0	-59.38972138818448
47000	-31505.344685658878	-1054.6881940063508	-30450.656491652528	360014.7798487539	360014.7798487539	951744.9345154597	166107.96588943838	998137.8668675203	814618.0406212556	163.0214990716095	1.0	1.0	2.0	1.0	57.98901074896674	0.3184882831743122	0.24731732627224348	0.15129543564047446	0.28289895491297	0.2392916645197878	1.116335146146756E-7	1.1163351461467563E-7	-30450.656491652528	0.0	-60.279914749525474
48000	-31493.734035154368	-1046.0200788744958	-30447.713956279873	360016.12307197665	360016.12307197665	989099.0803616305	135259.6985210298	226974.4753883774	189651.30209853477	349.75084722323857	2.0	1.0	1.0	1.0	46.5055878369442	0.31211268237535716	0.2542782154276534	0.1478856277182799	0.28572347447870977	0.19098491223342515	1.0568522927024772E-7	1.0568522927024768E-7	-30447.713956279873	0.0	-60.053396934743446
49000	-31496.242213543403	-1047.0181001826102	-30449.224113360793	360075.6921959636	360075.6921959636	978565.0519971524	455502.6475983183	428428.9474090512	91444.33559070641	202.50190376971835	1.0	2.0	1.0	1.0	61.335383312027	0.31187856068723774	0.2533113806388652	0.14908658419518744	0.28572347447870977	0.2979955484957849	9.954308217692424E-8	9.954308217692422E-8	-30449.224113360793	0.0	-59.09080866623505
50000	-31494.82605318166	-1047.2940927828788	-30447.53196039878	360033.0157570371	360033.0157570371	976672.9902485276	405846.3348553191	123263.12424430273	85323.42084754437	461.9326418044423	2.0	1.0	1.0	1.0	58.05069317815869	0.31443189824532525	0.2576042993510806	0.14908658419518744	0.2788772182084069	0.3626806374238773	1.0189144071569704E-7	1.0189144071569702E-7	-30447.53196039878	0.0	-61.08664948254052
51000	-31493.04001243916	-1045.9895782766098	-30447.05043416255	360028.84367202374	360028.84367202374	987662.1880957179	435732.2978699369	517200.1715956695	29684.409386523745	205.32633763057243	1.0	2.0	1.0	1.0	50.23083510807059	0.31189410394523126	0.25322953589232894	0.15020105391982452	0.28467530624261544	0.2902087678426136	1.004168249454325E-7	1.0041682494543249E-7	-30447.05043416255	0.0	-59.59136596788758
52000	-31496.969176529314	-1048.4397623136808	-30448.529414215634	360058.6613876926	360058.6613876926	977570.075611559	1109883.915756885	475590.90087874356	23865.517598086943	150.85391380008977	2.0	1.0	1.0	1.0	54.13112839833621	0.3140435053175416	0.25150956878272035	0.14981674180964302	0.28463018409009516	0.27674404209700004	9.818833109868219E-8	9.818833109868219E-8	-30448.529414215634	0.0	-61.06046589896228
53000	-31492.700219075476	-1047.3084005518974	-30445.391818523578	360083.650124338	360083.650124338	973424.4078587801	1331447.7878898599	273457.2452343378	30576.100691362022	93.25513322613683	1.0	2.0	1.0	1.0	54.8267189531594	0.31076047968503295	0.25650641685004744	0.1481284699277842	0.2846046335371355	0.280910664125377	1.0256544299409965E-7	1.0256544299409965E-7	-30445.391818523578	0.0	-59.9625056986902
54000	-31499.62772761683	-1049.4871022044565	-30450.140625412372	360187.12468223827	360187.12468223827	990882.3681503118	583070.7556212572	701673.5507801059	111421.75244352921	94.67728329434266	2.0	1.0	1.0	1.0	65.08096977978279	0.31076047968503295	0.25124981579512	0.1481284699277842	0.2898612345920629	0.18137517090379668	1.0203364475020508E-7	1.0203364475020508E-7	-30450.140625412372	0.0	-60.21491762356939
55000	-31492.674528521384	-1045.2788102700792	-30447.395718251304	360069.27011856507	360069.27011856507	961067.8194645296	320141.36602040916	411317.1824494926	45425.110492689026	249.36161928357197	2.0	1.0	1.0	1.0	58.42256952509028	0.31937676256351355	0.25124981579512	0.1481284699277842	0.2812449517135823	0.216402667801749	1.055783124466542E-7	1.0557831244665423E-7	-30447.395718251304	0.0	-58.81821869461047
56000	-31490.886144158296	-1045.8170483663787	-30445.069095791918	360069.59780607605	360069.59780607605	982551.5087211975	378435.85797662206	164693.2711406542	48922.100683303106	451.49203136115403	2.0	1.0	1.0	1.0	60.72164090556425	0.31516639849892475	0.25245482503083344	0.1481284699277842	0.2842503065424577	0.23819632056843748	1.0080387896399473E-7	1.0080387896399473E-7	-30445.069095791918	0.0	-60.400435731358534
57000	-31492.64353906696	-1045.4495040926593	-30447.1940349743	360065.87521945365	360065.87521945365	970563.7230663208	268808.6275170727	140071.82676253107	24930.95810001773	570.1006590209146	2.0	1.0	1.0	1.0	61.54263687200967	0.3151761204944883	0.25245482503083344	0.14811874793222066	0.2842503065424577	0.21586623686500353	1.0820868334729332E-7	1.0820868334729332E-7	-30447.1940349743	0.0	-61.529420772254326
58000	-31492.046861938037	-1045.2691028688055	-30446.77775906923	360181.700455188	360181.700455188	968912.1476014201	315780.0617749732	166178.2084839854	23741.91976535069	401.73099714181626	1.0	2.0	1.0	1.0	60.324099722703934	0.3151761204944883	0.2516547470389092	0.14891882592414488	0.2842503065424577	0.2067541596406367	1.047668558121418E-7	1.0476685581214181E-7	-30446.77775906923	0.0	-61.03958189909588
59000	-31495.01020578495	-1047.5801116679174	-30447.430094117033	360238.10837968386	360238.10837968386	984938.9606517798	759570.8776430239	347562.5810428236	83561.18781899518	259.5686005508644	1.0	2.0	1.0	1.0	48.152502693694856	0.3151761204944883	0.2541520909576707	0.14642148200538335	0.2842503065424577	0.24675894794047792	1.0602711511371726E-7	1.0602711511371725E-7	-30447.430094117033	0.0	-60.160307982934654
60000	-31495.87253146494	-1049.746342842148	-30446.12618862279	360538.8115833191	360538.8115833191	990958.5790922046	505223.03166555683	355010.9120769143	208283.89352897665	843.1300482008535	1.0	2.0	1.0	1.0	56.502410317309426	0.3144605437272093	0.25354920901260264	0.1478911238477877	0.28409912341240046	0.25422294114066957	1.0212734202232707E-7	1.0212734202232707E-7	-30446.12618862279	0.0	-61.16806059995962
61000	-31493.600049542394	-1047.2101430659152	-30446.389906476477	360220.94577708	360220.94577708	994193.475000215	141453.0724302853	150203.95071012713	94872.21775893283	2733.7583832840046	1.0	2.0	1.0	1.0	56.066953838141195	0.3165662041949497	0.2517495303469065	0.14604861160417884	0.28563565385396505	0.2237621255134113	1.0244808382115228E-7	1.0244808382115228E-7	-30446.389906476477	0.0	-62.47331837094903
62000	-31495.48494939104	-1046.7528222299845	-30448.732127161056	360427.7228489382	360427.7228489382	967611.7350131937	184597.99199481425	257035.52975259314	73813.63844939506	2147.3832604148097	2.0	1.0	1.0	1.0	54.949957615019294	0.31705199791125704	0.2517495303469065	0.14913062982835357	0.282067841913483	0.2588815096627052	1.0288832056395046E-7	1.0288832056395047E-7	-30448.732127161056	0.0	-61.18977655808404
63000	-31500.980530923654	-1050.570845172932	-30450.40968575072	360229.3857491916	360229.3857491916	984495.7800910198	439004.79546524485	477105.3820199338	47966.205344527145	6464.704866241013	1.0	2.0	1.0	1.0	86.63110302235067	0.3175272155606997	0.2524443435339686	0.14913062982835357	0.28089781107697825	0.2570641096573738	1.0026970016040147E-7	1.0026970016040147E-7	-30450.40968575072	0.0	-62.09944524145619
