# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Feb 16 13:09:30 UTC 2021 [seed=1613480967727]
# bears_aligned_bsl.xml
# keywords: skyline
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	skyline
1105000	-31301.750402915215	-1048.0747682407286	-30253.675634674488	1289624.6558234026	1289624.6558234026	3914484.128098578	2242654.0431608097	953761.628982115	2487185.712646108	2736943.551997588	1.0	1.0	2.0	1.0	54.80242497155135	0.31221088086817983	0.2564868314217978	0.15073861062497568	0.2805636770850459	0.197474795385617	2.705458668124168E-8	2.7054586681241683E-8	-30253.675634674488	0.0	-74.84759151395001
1106000	-31300.6854692219	-1045.643186048952	-30255.04228317295	1269059.9915254533	1269059.9915254533	3779779.827550467	1220598.4909831197	1252370.153961811	1574434.048840399	2306389.52025282	1.0	2.0	1.0	1.0	54.860216523364	0.3144456134226349	0.25476761880717064	0.15022309068514775	0.2805636770850459	0.16263284787983026	2.8525272334382247E-8	2.8525272334382247E-8	-30255.04228317295	0.0	-74.2236074646691
1107000	-31294.847465556475	-1042.5109219392414	-30252.336543617235	1341954.7742400544	1341954.7742400544	4050342.21971593	1848834.4181257067	581246.2151385607	970054.9590247098	473096.59072706493	1.0	1.0	2.0	1.0	51.327672402465666	0.3189390753367261	0.2502741568930794	0.15022309068514775	0.2805636770850459	0.1831193090751033	2.5506917857751773E-8	2.550691785775177E-8	-30252.336543617235	0.0	-73.03707708023471
1108000	-31299.410398651882	-1045.3831009069047	-30254.02729774498	1441900.5477695665	1441900.5477695665	4308327.729461398	4902301.293344181	1331552.4854389909	937946.7483704588	466656.89624353923	1.0	1.0	2.0	1.0	53.99779246430535	0.3189390753367261	0.2502741568930794	0.14896330235945007	0.2818234654107436	0.1831193090751033	2.353893390940751E-8	2.3538933909407506E-8	-30254.02729774498	0.0	-74.08716915780383
1109000	-31298.062865507683	-1043.6566746366125	-30254.406190871072	1205929.062011161	1205929.062011161	3704889.200541011	1348422.2000680265	947244.0967177174	1469632.472964539	519813.65854464204	1.0	1.0	2.0	1.0	56.43446355105528	0.31079829278930776	0.25841493944049776	0.14838141174516678	0.28240535602502687	0.2738109927270594	2.9182356436138546E-8	2.9182356436138542E-8	-30254.406190871072	0.0	-73.19945128838597
1110000	-31293.82129199928	-1041.2275079418116	-30252.59378405747	1161262.4336576175	1161262.4336576175	3525296.38053976	1398392.9462236448	806120.516011773	469795.0818273657	230816.65749428276	1.0	1.0	2.0	1.0	53.46111774897065	0.31079829278930776	0.2548875239298164	0.14838141174516678	0.28593277153570823	0.21454626949295175	2.9090484945868642E-8	2.909048494586865E-8	-30252.59378405747	0.0	-73.21549127701904
1111000	-31297.09654284528	-1041.5884526165416	-30255.508090228737	1236247.0669469738	1236247.0669469738	3837444.5786942164	1250897.162065855	785280.2734152997	751654.8061290961	500847.0127423231	1.0	1.0	2.0	1.0	47.809636332016545	0.31079829278930776	0.2548875239298164	0.14838141174516678	0.28593277153570823	0.21454626949295175	2.538162112264534E-8	2.538162112264534E-8	-30255.508090228737	0.0	-73.1913648062675
1112000	-31292.91033470342	-1040.602386203826	-30252.307948499594	1193527.7328985415	1193527.7328985415	3640350.9861901514	1190219.9935610576	208424.63107809974	352662.13850330474	157109.77521724798	1.0	1.0	2.0	1.0	58.53218234477878	0.3156669474496677	0.25001886926945643	0.14838141174516678	0.28593277153570823	0.214575145563875	2.87481298950471E-8	2.8748129895047104E-8	-30252.307948499594	0.0	-73.64389011589203
1113000	-31296.900557853685	-1043.3403380284524	-30253.560219825235	1313617.0666132781	1313617.0666132781	4009483.2639290304	1344665.5219656022	720085.6779654725	980398.2708061676	385117.482136954	1.0	1.0	2.0	1.0	74.34191831454172	0.3156669474496677	0.25652526782425084	0.1497876552133673	0.2780201295127133	0.214575145563875	2.5451123624901598E-8	2.5451123624901598E-8	-30253.560219825235	0.0	-73.28309930503941
1114000	-31298.983079927602	-1042.1591597645383	-30256.823920163064	1107297.2466243075	1107297.2466243075	3401232.6745335446	1872336.9211655927	195058.18655028098	743709.32391232	318222.87851353304	1.0	1.0	2.0	1.0	63.65836349627971	0.3156669474496677	0.25652526782425084	0.14552787109897725	0.28227991362710336	0.15704953567447114	3.1565593023944786E-8	3.1565593023944786E-8	-30256.823920163064	0.0	-71.36301598136215
1115000	-31293.896236867527	-1042.0032772725865	-30251.89295959494	1126148.535396704	1126148.535396704	3426343.8215741618	1197860.7009753063	706951.6109092168	817567.4319999148	760379.194673261	1.0	2.0	1.0	1.0	56.94998677897441	0.3156669474496677	0.25652526782425084	0.14552787109897725	0.28227991362710336	0.18200299269884126	2.9746844636148264E-8	2.9746844636148264E-8	-30251.89295959494	0.0	-72.70722902176806
1116000	-31301.709921207406	-1046.0279246707635	-30255.68199653664	1272124.017554222	1272124.017554222	3938927.5591609525	1618363.8049920364	1390408.3664328596	2349973.0442636027	436630.5697332861	1.0	1.0	1.0	2.0	51.95584721260448	0.3142979205157463	0.25469341698257086	0.14552787109897725	0.28548079140270477	0.24099833515878646	2.6900655217968527E-8	2.6900655217968527E-8	-30255.68199653664	0.0	-74.60526583551992
1117000	-31294.92094224429	-1042.3639792024144	-30252.556963041876	1258967.6114815245	1258967.6114815245	3759007.2650894565	1189154.75951563	842067.5488761212	598003.6709074297	636254.636303314	1.0	1.0	1.0	2.0	63.48154332728509	0.3142979205157463	0.25469341698257086	0.14552787109897725	0.28548079140270477	0.14193678282626623	2.9222938077571065E-8	2.9222938077571062E-8	-30252.556963041876	0.0	-73.21848501177509
1118000	-31302.814930880413	-1043.7989842161862	-30259.015946664225	1221964.38377927	1221964.38377927	3761008.2541573634	3318091.027467204	253851.81749480125	474541.1365909585	751607.7459573032	1.0	1.0	2.0	1.0	46.8614772109728	0.307680199644369	0.25469341698257086	0.14552787109897725	0.29209851227408207	0.16758628710064113	2.720423146021091E-8	2.720423146021091E-8	-30259.015946664225	0.0	-73.86254006212803
1119000	-31299.29801567363	-1043.8582593094172	-30255.439756364212	1178451.7492972256	1178451.7492972256	3558357.1151251923	521423.76342519594	273385.45202887984	535265.2389538243	1743797.698653706	1.0	1.0	1.0	2.0	60.556396860216296	0.3177592701884882	0.25469341698257086	0.14552787109897725	0.28201944172996285	0.16961671665236022	2.8530808695171243E-8	2.8530808695171247E-8	-30255.439756364212	0.0	-74.41876667735859
1120000	-31302.184316839375	-1044.5690130934977	-30257.61530374588	1133595.3389918297	1133595.3389918297	3387215.097100489	3203528.2488035257	1168398.4916296348	681244.9284775921	653454.0509459248	1.0	2.0	1.0	1.0	70.72934983399787	0.31413889603142947	0.2583137911396296	0.14552787109897725	0.28201944172996285	0.08803360829480388	3.253096132795979E-8	3.253096132795979E-8	-30257.61530374588	0.0	-73.23082392347459
1121000	-31298.117834700315	-1044.3647937537253	-30253.75304094659	1407440.2933639323	1407440.2933639323	4288930.4731200235	1389982.6162540906	579886.5384805911	904436.8013744573	1280072.161494575	1.0	1.0	2.0	1.0	70.72934983399787	0.31413889603142947	0.2583137911396296	0.14552787109897725	0.28201944172996285	0.19428214007394395	2.3683268555884708E-8	2.368326855588471E-8	-30253.75304094659	0.0	-73.70132976533661
1122000	-31301.703197848638	-1045.2837743588786	-30256.41942348976	1269404.4624880326	1269404.4624880326	3749945.669891855	2238117.951850043	1293813.9960706162	1526882.2503522052	355214.3083018931	2.0	1.0	1.0	1.0	70.72934983399787	0.31413889603142947	0.2539567673310056	0.1498848949076013	0.28201944172996285	0.06423555666088297	2.975532659036108E-8	2.975532659036108E-8	-30256.41942348976	0.0	-73.81158658638586
1123000	-31296.550710988773	-1045.3491595642238	-30251.20155142455	1136244.4276663268	1136244.4276663268	3460404.9525726778	4379718.397056838	1724957.818890122	674270.0922128478	601528.4640656769	1.0	1.0	1.0	2.0	58.054070444356306	0.31413889603142947	0.2539567673310056	0.1498848949076013	0.28201944172996285	0.1792898073198544	2.9001897715345993E-8	2.9001897715345996E-8	-30251.20155142455	0.0	-73.72867533398174
1124000	-31299.199127330576	-1045.7486147194313	-30253.450512611143	1409535.7078911238	1409535.7078911238	4298154.626458909	2443597.4118586145	1892918.5084187936	1346368.677176007	188266.4586800834	1.0	2.0	1.0	1.0	53.9012495934674	0.31413889603142947	0.2539567673310056	0.15288679629820295	0.2790175403393612	0.1924505696809194	2.3810445255099492E-8	2.381044525509949E-8	-30253.450512611143	0.0	-74.95841367532759
1125000	-31302.044199257576	-1047.4975222884525	-30254.546676969123	1371114.7552292128	1371114.7552292128	4161698.47993273	3756808.7583164554	275486.1456399425	960652.5468862657	920374.8227469996	1.0	2.0	1.0	1.0	74.73740364038903	0.31984936802877795	0.2539567673310056	0.14923128458625512	0.27696258005396057	0.19291837323060174	2.4475232466595134E-8	2.4475232466595134E-8	-30254.546676969123	0.0	-74.20305663558135
1126000	-31302.220044200836	-1043.4604329855792	-30258.759611215257	1066052.8947000706	1066052.8947000706	3319136.1763472906	1902651.4415127463	600475.8245619459	1132284.9378470418	104341.24343029298	1.0	1.0	2.0	1.0	73.54926434278892	0.3180762759471439	0.2539567673310056	0.14923128458625512	0.27873567213559464	0.19291837323060174	2.972695476240721E-8	2.9726954762407213E-8	-30258.759611215257	0.0	-72.65098502916516
1127000	-31299.652303259656	-1043.0260552826928	-30256.626247976965	1208235.6581331159	1208235.6581331159	3686043.912831413	1937275.827386575	336302.08479861775	520339.4900907214	647644.8908682569	1.0	2.0	1.0	1.0	62.03949059772782	0.3180762759471439	0.2539567673310056	0.14726843738832363	0.28069851933352613	0.12878345458971932	3.072256372039654E-8	3.072256372039654E-8	-30256.626247976965	0.0	-73.53543606480558
1128000	-31298.40518291187	-1045.5480641218287	-30252.85711879004	1210590.6311037955	1210590.6311037955	3584960.337638636	1915148.881106816	381819.1689374855	252898.5089768636	1290141.5061913205	1.0	1.0	1.0	2.0	68.27039502544464	0.3180762759471439	0.25438143933741625	0.1485831131307677	0.2789591715846714	0.12878345458971932	3.020005456198464E-8	3.0200054561984645E-8	-30252.85711879004	0.0	-73.38676464373754
1129000	-31298.006917555984	-1043.9991190618666	-30254.007798494116	1023368.484955316	1023368.484955316	3031952.617697291	5110595.942346544	222699.83635790774	665478.807966621	272992.16933844256	1.0	1.0	2.0	1.0	59.1108503943558	0.3181623612414076	0.25238295319204374	0.1465169762126967	0.28293770935385115	0.20237086545373015	3.411966717088572E-8	3.4119667170885734E-8	-30254.007798494116	0.0	-72.11497393752752
1130000	-31297.072304566074	-1044.6553165589658	-30252.41698800711	1046885.6749513776	1046885.6749513776	3192999.687158619	6307673.473070106	624592.261470084	679302.3259327706	450028.56429559557	1.0	1.0	2.0	1.0	65.18464525194568	0.31372175558828724	0.25749823238431385	0.14897660040776958	0.2798034116196285	0.16287777751593288	3.3895084104076295E-8	3.3895084104076295E-8	-30252.41698800711	0.0	-72.7011139776701
1131000	-31298.15814458152	-1047.7478250296924	-30250.41031955183	1124189.7916575787	1124189.7916575787	3409996.1487271846	6175971.418393547	1676391.789515302	1488172.5089475515	246281.5936715449	2.0	1.0	1.0	1.0	56.11030418418851	0.31372175558828724	0.25505166080638686	0.1503241869004557	0.28090239670486933	0.19931850643920512	2.9967716685795715E-8	2.9967716685795715E-8	-30250.41031955183	0.0	-75.0638712221994
1132000	-31296.22502408605	-1041.8719369677697	-30254.353087118277	1112564.6496122426	1112564.6496122426	3292857.9737943774	572924.3471255495	382022.25245682185	208278.12400451643	448790.1006335176	2.0	1.0	1.0	1.0	59.88916776510613	0.31372175558828724	0.25505166080638686	0.1503241869004557	0.28090239670486933	0.19931850643920512	3.312509115139769E-8	3.312509115139769E-8	-30254.353087118277	0.0	-75.07930410486952
1133000	-31295.24162271175	-1042.117399954006	-30253.124222757742	1330600.5120292953	1330600.5120292953	4063283.395033724	1895015.556740968	634477.700995247	561628.3074011159	258360.23826449795	1.0	2.0	1.0	1.0	53.27150777498312	0.3194568291533367	0.254314833629319	0.1453259405124741	0.28090239670486933	0.18949180734253687	2.4941585145257167E-8	2.4941585145257173E-8	-30253.124222757742	0.0	-73.73859907030857
1134000	-31297.645539516718	-1044.6432524300724	-30253.002287086645	1257965.1605252384	1257965.1605252384	3769297.027905734	3113879.7802965324	769963.2445303062	1381976.843483112	360695.4454731311	1.0	1.0	2.0	1.0	59.93244512412443	0.3165116768809772	0.254314833629319	0.1482710927848336	0.28090239670486933	0.25636980569435364	2.7704112858541882E-8	2.770411285854188E-8	-30253.002287086645	0.0	-72.98056276216361
1135000	-31297.498709592626	-1043.2286394113808	-30254.270070181246	1213865.3016400677	1213865.3016400677	3661283.086639826	867807.350648207	391759.0132138064	1447082.6826094154	272440.51677212736	1.0	2.0	1.0	1.0	57.038118930003755	0.3120016351623589	0.25494742588575664	0.15352872918263125	0.27952220976925235	0.1422798138903868	3.025187630812606E-8	3.025187630812607E-8	-30254.270070181246	0.0	-73.03055909511085
1136000	-31297.789566100484	-1043.4623620978523	-30254.32720400263	1133022.2531940986	1133022.2531940986	3421632.0048188213	2138098.0734516885	986237.0507926365	693095.1747822581	815347.3401348884	1.0	2.0	1.0	1.0	59.859788886899274	0.3118377878627256	0.25634261646262924	0.15352872918263125	0.27829086649201307	0.19268600531718966	3.091834973938005E-8	3.091834973938005E-8	-30254.32720400263	0.0	-72.98317943366447
1137000	-31297.9988221862	-1043.4169456836682	-30254.581876502532	1145171.2632745134	1145171.2632745134	3415380.078958693	1983153.5241314736	297416.3141405346	401229.20420832955	770900.9021962846	1.0	2.0	1.0	1.0	77.61221961552292	0.31756365921232427	0.25002668914098963	0.15352872918263125	0.278880922464054	0.14191875229908174	3.1299867110992765E-8	3.129986711099277E-8	-30254.581876502532	0.0	-73.05178898344369
1138000	-31305.19710277801	-1046.958938075465	-30258.238164702543	1182035.1153339213	1182035.1153339213	3696711.8922236757	1311146.371651122	1610208.642335135	1057478.1945459703	2752090.5287526664	1.0	1.0	2.0	1.0	59.37816394727372	0.31756365921232427	0.25002668914098963	0.15352872918263125	0.278880922464054	0.14191875229908174	2.9192816040447454E-8	2.9192816040447454E-8	-30258.238164702543	0.0	-74.58900892378415
1139000	-31297.313767029646	-1043.33091500921	-30253.982852020436	1329650.478080275	1329650.478080275	4045007.924340789	1705263.5080339115	882578.106028324	837580.4048085124	401035.35706069367	2.0	1.0	1.0	1.0	59.37816394727372	0.31756365921232427	0.2504834440175776	0.15352872918263125	0.278424167587466	0.18158655547711586	2.6664012736308023E-8	2.6664012736308026E-8	-30253.982852020436	0.0	-73.82274673734202
1140000	-31299.693003245025	-1043.469870256906	-30256.223132988118	986169.3734766364	986169.3734766364	2987187.2195993094	1004349.5297899019	1355590.800232156	1459103.2666373763	478495.33607781853	1.0	2.0	1.0	1.0	63.42151082157008	0.3199813615401203	0.24907458897065243	0.15251988190176038	0.278424167587466	0.23752476680659207	3.387575397496779E-8	3.3875753974967794E-8	-30256.223132988118	0.0	-72.65384870809083
1141000	-31302.995695009824	-1039.3978102538888	-30263.597884755935	895441.066656637	895441.066656637	2696356.380008164	532788.6124982815	610954.2273506122	796210.6454589849	525643.708918987	1.0	2.0	1.0	1.0	44.76034763395603	0.3046344767299065	0.25246282510076595	0.15251988190176038	0.2903828162675663	0.23752476680659207	3.838867793613329E-8	3.838867793613329E-8	-30263.597884755935	0.0	-71.7923645626777
1142000	-31300.778385941758	-1045.2229560995831	-30255.555429842174	1249612.2323951586	1249612.2323951586	3892999.3376400354	3158534.461101449	749079.1130376634	561389.3165513482	965787.2013212797	1.0	1.0	2.0	1.0	66.58973312747806	0.3082140668978629	0.25246282510076595	0.15251988190176038	0.2868032260996099	0.18781001907379213	2.6666256079375872E-8	2.666625607937587E-8	-30255.555429842174	0.0	-73.9118843578392
1143000	-31296.6354841776	-1042.6879904632144	-30253.947493714386	1378234.150705487	1378234.150705487	4187814.627546324	1359970.6045211805	672738.4853341848	813192.4557051235	297117.6520491577	1.0	2.0	1.0	1.0	66.58973312747806	0.3082140668978629	0.25246282510076595	0.15251988190176038	0.2868032260996099	0.15696504199301256	2.638281174696779E-8	2.638281174696779E-8	-30253.947493714386	0.0	-73.5341305207767
1144000	-31294.3316246768	-1042.751465054885	-30251.580159621917	1224656.8802681838	1224656.8802681838	3740380.1775609716	1388267.3755520403	840417.095165741	698841.6004876764	515630.2217196094	2.0	1.0	1.0	1.0	63.02443886100557	0.3105644612048822	0.25246282510076595	0.15251988190176038	0.2844528317925906	0.15757247583249218	2.8154586036668642E-8	2.8154586036668642E-8	-30251.580159621917	0.0	-73.46116761688111
1145000	-31296.289425185732	-1042.0729545398938	-30254.21647064584	1131658.5051726268	1131658.5051726268	3454469.593692558	827368.0918152111	536921.2946787335	918931.4711907496	773869.2064858539	1.0	1.0	2.0	1.0	64.81579702140992	0.3105644612048822	0.255342890533786	0.14963981646874036	0.2844528317925906	0.13979665398305346	3.2020414138715996E-8	3.2020414138715996E-8	-30254.21647064584	0.0	-72.80570708699084
1146000	-31301.36081604967	-1044.3741144891535	-30256.986701560516	1186338.517380444	1186338.517380444	3486287.6181814773	938464.8592649855	437840.9292588487	1497411.1377972362	1248244.059285199	1.0	1.0	2.0	1.0	70.1485219405257	0.3174378556230612	0.2531785982520593	0.1467117134716479	0.28267183265323076	0.039373552299735756	3.214670873735089E-8	3.2146708737350885E-8	-30256.986701560516	0.0	-73.01347438741706
1147000	-31294.00395222272	-1041.4943684143695	-30252.50958380835	1121130.871190396	1121130.871190396	3396872.704907448	712731.7664547745	1030031.4318978962	409661.59949943714	193235.3424539421	1.0	2.0	1.0	1.0	58.04648864081018	0.3174378556230612	0.2531785982520593	0.15078281829245568	0.278600727832423	0.14070655088654624	3.223873619246217E-8	3.2238736192462175E-8	-30252.50958380835	0.0	-73.88755679961879
1148000	-31299.903673601162	-1044.5954578304754	-30255.308215770685	1109157.52881502	1109157.52881502	3326308.5457777623	2165058.5829075305	1469237.0286040043	886616.3180212142	1354301.380078133	1.0	1.0	1.0	2.0	48.89586621667648	0.3109697016536706	0.2556365919370345	0.14868977144379467	0.28470393496549945	0.22652385582004184	3.241073259137936E-8	3.2410732591379364E-8	-30255.308215770685	0.0	-73.45940432066925
1149000	-31297.880797981896	-1046.2663009440303	-30251.614497037866	1120508.330129099	1120508.330129099	3373767.7562391353	1966407.3258397721	1214682.4663351583	2427897.805549073	1585741.896860789	1.0	2.0	1.0	1.0	55.01826695154331	0.31337128082167554	0.2548655562277655	0.14868977144379467	0.28307339150676347	0.18994308892482384	3.021888468084581E-8	3.021888468084581E-8	-30251.614497037866	0.0	-73.82604451523085
1150000	-31297.798040060323	-1047.256095219784	-30250.541944840537	1227499.0970847546	1227499.0970847546	3714046.2918450944	1890375.3459112484	242133.52389776157	1573639.9423613118	756866.6812042067	1.0	2.0	1.0	1.0	53.362169286437855	0.31337128082167554	0.25520755862594147	0.1481478962147832	0.28327326433759903	0.19268860614480482	2.822247179635331E-8	2.822247179635331E-8	-30250.541944840537	0.0	-73.26557485740675
1151000	-31295.973479409855	-1045.9279115420024	-30250.04556786785	1164082.7306456359	1164082.7306456359	3544277.9239989575	1088127.1589003718	2439577.608375664	1373473.632047499	378461.3850984689	1.0	1.0	1.0	2.0	57.504822592364675	0.31337128082167554	0.25520755862594147	0.1510903525511561	0.2803308080012261	0.19268860614480482	2.981543818764354E-8	2.981543818764353E-8	-30250.04556786785	0.0	-74.62483693351366
1152000	-31300.692567760616	-1046.8453065788813	-30253.847261181734	1188138.7827034795	1188138.7827034795	3690415.376965862	2611299.074632767	489677.9948699252	850508.107864437	1876673.6010126215	2.0	1.0	1.0	1.0	63.04306180486071	0.30945627819766447	0.2566861176161671	0.14845960505283126	0.28539799913333636	0.1740799237524725	2.761614662519215E-8	2.761614662519215E-8	-30253.847261181734	0.0	-74.65140757999511
1153000	-31304.600130204344	-1050.860222721523	-30253.73990748282	1179802.7690578299	1179802.7690578299	3545031.5188858667	5843964.891257697	1699306.6298682096	1711507.677529988	2487227.6583029935	2.0	1.0	1.0	1.0	66.0365764802253	0.30945627819766447	0.2566861176161671	0.14845960505283126	0.28539799913333636	0.25982751782096186	2.955697526155784E-8	2.9556975261557835E-8	-30253.73990748282	0.0	-76.12257077230858
1154000	-31298.836864782592	-1043.6196794485522	-30255.21718533404	1337306.2424726852	1337306.2424726852	4009584.2457194645	733309.530192943	1072102.183058161	826758.5896671719	514984.3006793787	1.0	2.0	1.0	1.0	69.75562915189059	0.3131609518073404	0.2508731448515138	0.14845960505283126	0.28750629828831376	0.25982751782096186	2.4587196942687918E-8	2.4587196942687915E-8	-30255.21718533404	0.0	-74.10877581364879
1155000	-31295.444389383414	-1044.22687507676	-30251.217514306652	1248523.277815125	1248523.277815125	3806258.3426627647	1373061.1612694093	314156.27242740104	617333.2281600658	1006129.6572334209	2.0	1.0	1.0	1.0	59.509854571008965	0.3131609518073404	0.2508731448515138	0.14845960505283126	0.28750629828831376	0.22846976397786178	2.7438723221003075E-8	2.7438723221003075E-8	-30251.217514306652	0.0	-74.47017625361363
1156000	-31304.00152209542	-1047.9521540498542	-30256.049368045566	1141352.6513904799	1141352.6513904799	3456255.4903676636	9070635.912623454	644938.1507636148	819886.6009352123	1108178.1630152313	1.0	1.0	1.0	2.0	72.5517819453701	0.3121120239304245	0.2546331727868039	0.14574850499445707	0.28750629828831376	0.16902193282002215	2.9190890149805424E-8	2.9190890149805428E-8	-30256.049368045566	0.0	-73.98724576623145
1157000	-31299.13216597356	-1043.657310017045	-30255.474855956512	1305492.8474166496	1305492.8474166496	4045905.5557139483	652359.1169695979	804100.6685735157	1491018.3662361423	587546.0593230827	1.0	2.0	1.0	1.0	49.21550700857057	0.3135188911059261	0.25590493903293415	0.14983029077901172	0.2807458790821272	0.2635306618251209	2.531675894817244E-8	2.531675894817244E-8	-30255.474855956512	0.0	-74.46629257290653
1158000	-31299.694336469714	-1045.8435015587427	-30253.850834910972	1270178.593560884	1270178.593560884	3919264.377442115	9142522.36220698	416260.75764122483	663941.4834129672	389474.5850894806	1.0	2.0	1.0	1.0	54.57808624550172	0.31124396417172706	0.2581798659671332	0.14983029077901172	0.2807458790821272	0.2635306618251209	2.4840988082321898E-8	2.4840988082321898E-8	-30253.850834910972	0.0	-73.79360652980688
1159000	-31300.78572411795	-1046.358956368348	-30254.426767749603	1288912.4393368063	1288912.4393368063	3989165.280046557	1694213.796664855	2113143.5985146766	1531257.835193847	1651654.5969608577	1.0	1.0	2.0	1.0	49.775184831638846	0.3132089813394809	0.2581798659671332	0.14983029077901172	0.2787808619143734	0.2635306618251209	2.5028915145348397E-8	2.50289151453484E-8	-30254.426767749603	0.0	-74.66567290819769
1160000	-31300.020745374895	-1048.9517539264828	-30251.068991448414	1314784.7297578503	1314784.7297578503	3985093.2915290953	2144890.3340161094	404845.3889189629	2509844.473055291	625193.8488010853	2.0	1.0	1.0	1.0	56.506704049590724	0.3132089813394809	0.2558401564025132	0.14983029077901172	0.28112057147899344	0.1717671529847095	2.6248856347396812E-8	2.6248856347396812E-8	-30251.068991448414	0.0	-74.14463957089427
1161000	-31300.6250369714	-1040.2780740757782	-30260.346962895623	1138007.9672953691	1138007.9672953691	3505928.054763197	712359.3433391567	527242.9488675705	662691.416059737	523054.8572307009	1.0	1.0	2.0	1.0	41.60546294402452	0.3132089813394809	0.2558401564025132	0.14983029077901172	0.28112057147899344	0.18590280053268635	2.984447962755335E-8	2.984447962755335E-8	-30260.346962895623	0.0	-73.30812223475762
1162000	-31298.57704883043	-1039.6899998605936	-30258.887048969835	1140907.788922616	1140907.788922616	3432052.210066746	715457.86678848	431695.4729440316	470754.07032664254	476883.9359437544	1.0	1.0	1.0	2.0	40.588146629140816	0.3132089813394809	0.2499954916048012	0.14702587668067124	0.2897696503750459	0.2648526620936334	2.986135677821472E-8	2.9861356778214716E-8	-30258.887048969835	0.0	-73.23382457849047
1163000	-31302.09556823509	-1045.2775074325791	-30256.81806080251	1325033.2621650896	1325033.2621650896	3901679.987377475	4857221.405915724	621400.1295666454	1282036.568973094	625244.8549976713	1.0	1.0	2.0	1.0	54.69735416478053	0.318236219868845	0.2499954916048012	0.14702587668067124	0.2847424118456818	0.1669669910188116	2.5732605312391633E-8	2.5732605312391637E-8	-30256.81806080251	0.0	-73.14608926302255
1164000	-31294.44448458292	-1042.911536676375	-30251.532947906544	1295619.563749361	1295619.563749361	3957886.2350347643	1059425.7804843439	562305.4615656766	951423.5408869161	113039.90598420193	1.0	2.0	1.0	1.0	53.879096714497656	0.30988118286662747	0.25590777081423244	0.14818058436539797	0.2860304619537414	0.1933740878088551	2.6366736046497135E-8	2.6366736046497135E-8	-30251.532947906544	0.0	-74.54313059375545
1165000	-31295.79144756101	-1044.295801081819	-30251.49564647919	1063627.2016589215	1063627.2016589215	3187311.0193161187	1023318.0525290922	2003484.7665582495	1295126.5993683264	527178.5033852385	1.0	1.0	2.0	1.0	61.437360789212214	0.30988118286662747	0.2545229770933461	0.1495653780862843	0.2860304619537414	0.1933740878088551	3.2120963776792176E-8	3.212096377679218E-8	-30251.49564647919	0.0	-73.15529223247104
1166000	-31298.85215779342	-1045.457577071349	-30253.39458072207	1361492.2427312988	1361492.2427312988	4103889.624244561	2019984.5448499366	1790361.338465505	513142.0082279951	1152869.407346233	1.0	1.0	1.0	2.0	56.7916199603036	0.3168008629502421	0.25567433236878556	0.1447179869388241	0.2828068177421475	0.1933740878088551	2.6367694832697282E-8	2.6367694832697275E-8	-30253.39458072207	0.0	-74.03975396258234
1167000	-31295.45366225986	-1043.0826762862234	-30252.370985973637	1042124.7703546879	1042124.7703546879	3160357.499254003	500983.19071996445	864178.4182343853	279232.46305417526	647895.5725641019	2.0	1.0	1.0	1.0	63.16822810704239	0.31572624961521284	0.25674894570381485	0.1447179869388241	0.2828068177421475	0.21709273614470997	3.3054586085212634E-8	3.3054586085212634E-8	-30252.370985973637	0.0	-74.23720962253118
1168000	-31298.12811603509	-1045.3894875075093	-30252.738628527582	1169735.7819872284	1169735.7819872284	3590999.42665429	706712.1900867762	1834328.4093318828	896460.2781303081	923701.3236749156	1.0	2.0	1.0	1.0	56.56595617323847	0.3168921919001246	0.24863480372301824	0.15120283491793288	0.2832701694589236	0.21709273614470997	2.8578410680718145E-8	2.857841068071815E-8	-30252.738628527582	0.0	-74.6577497794214
1169000	-31301.498371563757	-1044.3522711945243	-30257.14610036923	1665525.459468341	1665525.459468341	5161797.602695811	2237237.266442478	612370.149265834	378061.93741124176	836414.7651245744	1.0	1.0	1.0	2.0	52.68971714394242	0.3168921919001246	0.2523318193298938	0.14750581931105733	0.2832701694589236	0.2346008342458277	2.07998987396845E-8	2.0799898739684496E-8	-30257.14610036923	0.0	-74.7952941880524
1170000	-31300.42357715772	-1043.3817542112456	-30257.041822946474	1219442.9041971662	1219442.9041971662	3661584.8790092645	2008399.3477257371	503000.33188768337	999646.8339312564	349409.61435237015	2.0	1.0	1.0	1.0	48.06139779231896	0.3168921919001246	0.2523318193298938	0.14750581931105733	0.2832701694589236	0.3025813910323788	2.8780538859002323E-8	2.8780538859002317E-8	-30257.041822946474	0.0	-73.57672447092537
1171000	-31299.73927035942	-1042.8347886778877	-30256.904481681533	1345367.069747921	1345367.069747921	4154802.9481317834	865805.1061910103	645679.1902911253	688045.5611688641	608436.8139929243	2.0	1.0	1.0	1.0	62.94815750610884	0.3161187613241924	0.2523318193298938	0.14827924988698946	0.2832701694589236	0.14615519821955286	2.473523281887108E-8	2.4735232818871084E-8	-30256.904481681533	0.0	-74.39333978579833
